playerid,PlayerName,ADP,Team,ShortName,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,HBP
sa3020525,Max Alba,999.0,DET,Tigers,0.0,1.0,0.0,0.0,,1.0,4.751,1.1051,0.7155,0.67423,0.156444,0.6854,0.6993,0.0444
sa3006521,Wuardo Fernandez,999.0,COL,Rockies,0.0,1.0,0.0,0.0,,1.0,4.883,1.2157,0.8282,0.78371,0.178667,0.6023,0.7538,0.0595
sa3020567,Jonathan Brand,999.0,BOS,Red Sox,0.0,1.0,0.0,0.0,,1.0,4.766,1.1169,0.7455,0.70464,0.167667,0.7048,0.7085,0.0487
sa3010577,Jason Reynolds,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.695,1.0871,0.6982,0.65746,0.171111,0.6647,0.6428,0.0574
sa3005442,Brailin Gonzalez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.812,1.0778,0.7001,0.65574,0.140778,0.6832,0.8042,0.0539
sa3020741,Marques Johnson,999.0,SFG,Giants,0.0,1.0,0.0,0.0,,1.0,4.766,1.0795,0.69,0.64559,0.136111,0.7153,0.7484,0.0462
sa3020625,Matt Keating,999.0,NYY,Yankees,0.0,1.0,0.0,0.0,,1.0,4.733,1.0541,0.6945,0.65389,0.170778,0.7662,0.7128,0.0478
sa3011130,Chris Lincoln,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.766,1.1041,0.722,0.67947,0.159778,0.6731,0.7188,0.0536
23293,Codi Heuer,999.0,,,0.0,48.0,0.0,0.0,,48.0,208.968,47.5131,25.6613,23.9128,6.656,42.4134,19.6756,1.8997
sa3017984,Luke Anderson,999.0,OAK,Athletics,0.0,1.0,0.0,0.0,,1.0,4.695,1.0683,0.6855,0.64406,0.152444,0.669,0.6866,0.0509
sa3015288,Nate Tellier,999.0,BOS,Red Sox,0.0,1.0,0.0,0.0,,1.0,4.787,1.0877,0.7386,0.69715,0.161,0.7357,0.7548,0.0564
sa3020568,Ian Koenig,999.0,SDP,Padres,0.0,1.0,0.0,0.0,,1.0,4.735,1.0751,0.7022,0.66027,0.162556,0.6944,0.7137,0.0479
sa3002702,Eduardo Herrera,999.0,KCR,Royals,0.0,1.0,0.0,0.0,,1.0,4.796,1.0929,0.7315,0.69003,0.151222,0.7056,0.7658,0.0558
sa3002680,Jonas De La Cruz,999.0,,,0.0282,0.8672,0.0,0.0,,1.0,4.729,1.1062,0.7225,0.6819,0.172667,0.6763,0.6706,0.0499
sa3010576,Evan Brabrand,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.704,1.1401,0.7238,0.6832,0.177111,0.6124,0.6102,0.0483
sa3004869,Ernesto Jaquez,999.0,CHW,White Sox,0.0,1.0,0.0,0.0,,1.0,4.728,1.0969,0.7254,0.68518,0.189111,0.6675,0.6737,0.0545
sa3020801,Elliot Johnstone,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.771,1.1142,0.7204,0.67659,0.154556,0.6386,0.7171,0.0568
sa3009735,Sergio Sanchez,999.0,COL,Rockies,0.0214,0.8994,0.0,0.0,,1.0,4.863,1.1944,0.8251,0.78216,0.187222,0.637,0.7473,0.0581
sa3020955,Caswell Smith,999.0,ARI,Diamondbacks,0.0,1.0,0.0,0.0,,1.0,4.782,1.0997,0.7207,0.67739,0.144778,0.6876,0.7576,0.049
sa3018375,Riskiel Tineo,999.0,MIA,Marlins,0.0,1.0,0.0,0.0,,1.0,4.746,1.155,0.7278,0.68424,0.157556,0.5797,0.6558,0.0468
sa3015363,Angel Hernandez,999.0,CHC,Cubs,0.0,1.0,0.0,0.0,,1.0,4.836,1.0372,0.6958,0.65152,0.137444,0.7466,0.8701,0.0584
sa3020466,Chris Williams Jr.,999.0,DET,Tigers,0.0754,0.6454,0.0,0.0,,1.0,4.797,1.1027,0.7007,0.65586,0.136333,0.6459,0.7579,0.0535
sa3009217,Francis Rivera,999.0,COL,Rockies,0.0,1.0,0.0,0.0,,1.0,4.861,1.2393,0.837,0.79356,0.189778,0.5835,0.7087,0.0515
sa3015989,Euri Montero,999.0,MIA,Marlins,0.0,1.0,0.0,0.0,,1.0,4.771,1.1664,0.7323,0.68753,0.150556,0.5656,0.6653,0.0594
sa3005445,Felix Cepeda,999.0,BOS,Red Sox,0.0,1.0,0.0,0.0,,1.0,4.801,1.1011,0.7423,0.69969,0.156333,0.7119,0.7655,0.0528
sa3004644,Rickey Ramirez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.688,1.1092,0.6863,0.64303,0.158111,0.6301,0.6335,0.048
sa3005073,Sadrac Franco,999.0,LAA,Angels,0.0,1.0,0.0,0.0,,1.0,4.771,1.1266,0.7455,0.70255,0.171,0.6441,0.7238,0.0514
sa3007602,Chih-Ting Wang,999.0,,,0.0747,0.6487,0.0,0.0,,1.0,4.742,1.1059,0.7125,0.67133,0.167,0.6568,0.6845,0.0505
sa3011535,Bobby Ay,999.0,ARI,Diamondbacks,0.0,1.0,0.0,0.0,,1.0,4.796,1.0941,0.7175,0.6734,0.139556,0.6854,0.7669,0.0633
sa3016070,Leoni De La Cruz,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.771,1.0987,0.7059,0.66337,0.155,0.6491,0.7313,0.0504
sa1170357,Matthew Swain,999.0,MIN,Twins,0.0,1.0,0.0,0.0,,1.0,4.693,1.0962,0.7041,0.66492,0.170556,0.6868,0.6302,0.0487
sa3018239,Jackson Leath,999.0,TEX,Rangers,0.0,1.0,0.0,0.0,,1.0,4.742,1.1159,0.7325,0.69237,0.183556,0.6882,0.6656,0.048
sa3009525,Luis Almonte,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.746,1.086,0.7206,0.68034,0.170667,0.7117,0.7092,0.0467
sa3005448,Carlos De Los Santos,999.0,LAD,Dodgers,0.0,1.0,0.0,0.0,,1.0,4.762,1.0949,0.7309,0.69032,0.183,0.7306,0.7085,0.0523
sa3008580,Royman Blanco,999.0,BOS,Red Sox,0.0,1.0,0.0,0.0,,1.0,4.757,1.2034,0.7574,0.71318,0.162667,0.539,0.6269,0.0505
sa3010650,Sam Kessler,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.78,1.0782,0.7211,0.6794,0.160778,0.723,0.753,0.0542
sa3009488,Johan Montero,999.0,PIT,Pirates,0.0,1.0,0.0,0.0,,1.0,4.787,1.1385,0.7407,0.69812,0.159333,0.6088,0.7058,0.0511
sa3006406,Augusto Calderon,999.0,STL,Cardinals,0.0,1.0,0.0,0.0,,1.0,4.755,1.109,0.7115,0.66742,0.151667,0.605,0.7145,0.0581
sa3017897,Trevor Tietz,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.764,1.0961,0.7225,0.68071,0.163444,0.6881,0.7229,0.0504
sa1119388,Bryce Tucker,999.0,,,0.0351,0.8351,0.0,0.0,,1.0,4.776,1.0924,0.7117,0.66985,0.158667,0.6804,0.7402,0.0493
sa3015401,Reinier Parra,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.78,1.0985,0.7251,0.68266,0.159333,0.6887,0.7374,0.0548
sa3009713,Carlos Calderon,999.0,HOU,Astros,0.0626,0.7056,0.0,0.0,,1.0,4.72,1.1137,0.715,0.67122,0.159,0.6596,0.6614,0.0653
sa3011528,Nick Snyder,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.766,1.0659,0.702,0.66129,0.160556,0.7083,0.752,0.0484
sa3009755,Yordy Richard,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.773,1.1214,0.7241,0.68029,0.156,0.6299,0.7158,0.0525
sa738270,Daniel Procopio,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.766,1.0908,0.7222,0.68053,0.163333,0.6965,0.7327,0.0483
sa3016478,Bryan Magdaleno,999.0,TEX,Rangers,0.0,1.0,0.0,0.0,,1.0,4.831,1.1041,0.7157,0.67094,0.149333,0.657,0.7926,0.052
sa3018797,Giomar Diaz,999.0,ATL,Braves,0.0,1.0,0.0,0.0,,1.0,4.787,1.1236,0.7257,0.68184,0.155556,0.6806,0.7219,0.0513
sa3006693,Cobi Johnson,999.0,,,0.0654,0.6924,0.0,0.0,,1.0,4.723,1.1029,0.7148,0.67263,0.173556,0.6607,0.6676,0.0467
sa3016621,Gerson Calzadilla,999.0,MIL,Brewers,0.0,1.0,0.0,0.0,,1.0,4.746,1.1334,0.7257,0.6823,0.169556,0.6051,0.6675,0.0494
sa3019849,Ethan Hammerberg,999.0,CHW,White Sox,0.0,1.0,0.0,0.0,,1.0,4.801,1.0643,0.7317,0.69023,0.175556,0.7422,0.7975,0.0476
sa3011716,Darvin Garcia,999.0,PIT,Pirates,0.0,1.0,0.0,0.0,,1.0,4.819,1.145,0.7401,0.69513,0.146333,0.5812,0.7385,0.06
sa3020328,Cade Halemanu,999.0,TBR,Rays,0.0782,0.6322,0.0,0.0,,1.0,4.659,1.0891,0.6856,0.64352,0.160556,0.6808,0.6137,0.0563
sa3014933,John LaRossa,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.735,1.1059,0.7243,0.68408,0.173667,0.6763,0.6735,0.0513
sa3009605,Soenni Martinez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.785,1.0754,0.7065,0.66487,0.156556,0.6988,0.7627,0.0514
sa3011422,Wandi Montout,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.778,1.1031,0.7191,0.67546,0.154333,0.6486,0.7233,0.0674
sa3017552,Edwar Polimir,999.0,NYY,Yankees,0.0847,0.6017,0.0,0.0,,1.0,4.758,1.078,0.6894,0.64622,0.159333,0.693,0.7231,0.0496
sa3008329,Lenny Torres Jr.,999.0,CLE,Guardians,0.0,1.0,0.0,0.0,,1.0,4.733,1.0404,0.6891,0.64687,0.155333,0.7686,0.7366,0.0581
sa3010662,Danny Cody,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.735,1.103,0.7253,0.68553,0.175778,0.6861,0.6716,0.0529
sa873724,Hector Figueroa,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.753,1.1215,0.7232,0.68029,0.162111,0.6235,0.693,0.0493
sa3009253,Alejandro Lugo,999.0,SDP,Padres,0.0,1.0,0.0,0.0,,1.0,4.746,1.0664,0.7056,0.66403,0.163778,0.7116,0.7333,0.0472
sa921578,Enmanuel Solano,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.757,1.1526,0.7283,0.68431,0.159444,0.5709,0.6504,0.0693
sa3008571,Fernando Olguin,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.715,1.0997,0.7224,0.68269,0.186444,0.6791,0.6441,0.0543
sa3020257,Billy Seidl,999.0,CHW,White Sox,0.0,1.0,0.0,0.0,,1.0,4.803,1.1147,0.7336,0.68913,0.165889,0.6214,0.7416,0.0696
sa3010666,Kumar Nambiar,999.0,,,0.0209,0.9019,0.0,0.0,,1.0,4.637,1.0859,0.6692,0.62962,0.163444,0.5839,0.5979,0.0486
20349,Zack Kelly,999.0,BOS,Red Sox,0.0,35.0,0.0,0.621,,35.0,154.457,34.252,19.0395,17.7029,4.36333,33.2679,16.5779,1.8936
sa3006501,Jeisson Cabrera,999.0,LAD,Dodgers,0.0732,0.6562,0.0,0.0,,1.0,4.741,1.1147,0.7413,0.70148,0.194556,0.7179,0.6607,0.0522
sa3007496,Enrique Santana,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.76,1.0769,0.6958,0.65194,0.157556,0.6898,0.7265,0.0562
sa1169870,Chad Sykes,999.0,LAA,Angels,0.0,1.0,0.0,0.0,,1.0,4.742,1.1179,0.7495,0.70964,0.188333,0.681,0.6837,0.0527
sa3009778,Luis De La Rosa,999.0,BOS,Red Sox,0.1012,0.5242,0.0,0.0,,1.0,4.757,1.1399,0.7577,0.7161,0.173444,0.6636,0.6694,0.0554
sa3017722,Marc Davis,999.0,WSN,Nationals,0.0,1.0,0.0,0.0,,1.0,4.803,1.106,0.753,0.71133,0.169333,0.6583,0.7664,0.052
25416,Blair Calvo,999.0,DET,Tigers,0.0,6.0,0.0,0.6197,,6.0,26.643,6.0898,3.2792,3.03527,0.701333,5.0069,2.7613,0.3753
sa3016221,Barbaro Pinero,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.785,1.1023,0.7251,0.68187,0.156778,0.6651,0.7455,0.0519
sa3009750,Yonael Dominguez,999.0,,,0.0798,0.6248,0.0,0.0,,1.0,4.685,1.1597,0.7289,0.68761,0.182222,0.5649,0.5583,0.0627
sa3020557,Graham Firoved,999.0,BAL,Orioles,0.0,1.0,0.0,0.0,,1.0,4.713,1.0724,0.6887,0.64706,0.161111,0.7085,0.6767,0.0576
sa3017753,Josh Swales,999.0,ARI,Diamondbacks,0.0,1.0,0.0,0.0,,1.0,4.755,1.1544,0.7253,0.68048,0.146556,0.5613,0.688,0.0422
sa3011236,Brendan Bell,999.0,PHI,Phillies,0.0386,0.8186,0.0,0.0,,1.0,4.807,1.1296,0.7562,0.712,0.168778,0.6078,0.7557,0.0496
sa3018237,Bowen Plagge,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.801,1.1205,0.727,0.68195,0.148778,0.6236,0.7539,0.0531
sa3014861,Levi Prater,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.843,1.0418,0.7035,0.66039,0.143222,0.7533,0.8466,0.0715
sa3008334,Alexuan Vega,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.782,1.138,0.7158,0.67166,0.151778,0.5748,0.7109,0.0513
sa3007963,Erick Pinales,999.0,DET,Tigers,0.0,1.0,0.0,0.0,,1.0,4.798,1.072,0.7121,0.66923,0.145556,0.7134,0.7821,0.0521
sa3020398,T.J. Czyz,999.0,OAK,Athletics,0.0384,0.8194,0.0,0.0,,1.0,4.693,1.0803,0.6985,0.65781,0.161111,0.6663,0.6716,0.0474
sa3002914,Gabriel Noguera,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.798,1.0607,0.7072,0.66581,0.156444,0.7221,0.7905,0.0512
sa3020312,Marquis Grissom Jr.,999.0,WSN,Nationals,0.0,1.0,0.0,0.0,,1.0,4.762,1.129,0.751,0.70979,0.177444,0.5973,0.6994,0.0494
sa3017987,Malik Binns,999.0,PHI,Phillies,0.0,1.0,0.0,0.0,,1.0,4.824,1.0744,0.7461,0.70342,0.168444,0.6947,0.8134,0.0573
sa3020600,Zach Jacobs,999.0,CLE,Guardians,0.0642,0.6982,0.0,0.0,,1.0,4.645,1.1208,0.7027,0.66144,0.179,0.6313,0.5633,0.0509
sa3010375,Jefferson Lopez,999.0,CIN,Reds,0.0,1.0,0.0,0.0,,1.0,4.815,1.1457,0.7938,0.75298,0.202889,0.6757,0.7352,0.0493
sa3020467,Javier Ramos,999.0,COL,Rockies,0.0,1.0,0.0,0.0,,1.0,4.907,1.214,0.8425,0.79874,0.183778,0.6208,0.78,0.0558
sa918752,Malcolm Van Buren,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.861,0.984,0.7121,0.67046,0.148444,0.8809,0.9314,0.0558
sa3006816,Adrian Del Moral,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.773,1.1399,0.7269,0.68242,0.146,0.5887,0.6985,0.0619
sa3019961,Tyler Wehrle,999.0,MIL,Brewers,0.0274,0.8714,0.0,0.0,,1.0,4.712,1.1236,0.7268,0.68573,0.185444,0.6184,0.6256,0.0516
sa3015368,Danny Denz,999.0,,,0.086,0.596,0.0,0.0,,1.0,4.736,1.1053,0.7197,0.67975,0.175333,0.6573,0.6694,0.0544
sa3005863,Luis Tena,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.798,1.1155,0.7324,0.68864,0.156222,0.6463,0.7479,0.0523
sa3008708,Wilgenis Alvarado,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.84,1.1093,0.7108,0.66455,0.135667,0.6099,0.8047,0.0606
sa3020489,Alex Amalfi,999.0,TOR,Blue Jays,0.1044,0.5094,0.0,0.0,,1.0,4.75,1.0993,0.7221,0.67895,0.170222,0.66,0.699,0.0512
sa3008729,Hugo Villalobos,999.0,CLE,Guardians,0.0877,0.5877,0.0,0.0,,1.0,4.693,1.1161,0.7076,0.66414,0.165889,0.6387,0.6346,0.0461
sa3017843,Sean Mullen,999.0,TBR,Rays,0.0258,0.8788,0.0,0.0,,1.0,4.655,1.109,0.6939,0.65302,0.168333,0.655,0.5838,0.0563
sa3018303,Reynaldo Yean,999.0,LAD,Dodgers,0.0,1.0,0.0,0.0,,1.0,4.815,1.0679,0.7398,0.69909,0.178889,0.7864,0.7931,0.0502
13763,Dominic Leone,999.0,,,0.0,48.0,0.0,0.0,,48.0,208.877,45.8431,25.3093,23.6458,6.848,47.4448,20.7883,1.7483
sa3009503,Diorys Guerrero,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.794,1.0808,0.7109,0.66895,0.157,0.6764,0.7648,0.0543
sa3008374,Eduar Segovia,999.0,PHI,Phillies,0.0,1.0,0.0,0.0,,1.0,4.838,1.0654,0.7519,0.71014,0.171444,0.729,0.8283,0.0606
sa3020377,Elijah Birdsong,999.0,PIT,Pirates,0.0,1.0,0.0,0.0,,1.0,4.84,1.1565,0.7495,0.70384,0.145556,0.5613,0.7566,0.0549
sa3003096,Rafael Monsion,999.0,,,0.0516,0.7576,0.0,0.0,,1.0,4.763,1.1183,0.7226,0.68116,0.167444,0.6327,0.6963,0.0496
sa3016234,Junior Cerda,999.0,ARI,Diamondbacks,0.0716,0.6636,0.0,0.0,,1.0,4.725,1.1325,0.7333,0.69216,0.167556,0.6285,0.6507,0.0483
sa3015313,Cole Bellair,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.769,1.1225,0.7358,0.6939,0.168222,0.6467,0.7029,0.0489
sa3018250,Jack Hartman,999.0,TBR,Rays,0.0,1.0,0.0,0.0,,1.0,4.717,1.0867,0.6873,0.64289,0.145111,0.6639,0.7035,0.0444
sa3009229,Jorge Garcia,999.0,SFG,Giants,0.0275,0.8705,0.0,0.0,,1.0,4.728,1.1299,0.7108,0.66826,0.156333,0.6406,0.6396,0.052
sa3008445,Tomas Reyes,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.764,1.1226,0.7185,0.6769,0.164556,0.6099,0.6896,0.0537
sa3014852,Logan Hofmann,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.755,1.1155,0.7296,0.688,0.169667,0.6406,0.6838,0.058
sa3011636,Yosber Sanchez,999.0,DET,Tigers,0.0,1.0,0.0,0.0,,1.0,4.81,1.0872,0.7234,0.68068,0.148,0.7038,0.783,0.0475
sa3020880,Ryan Langford,999.0,LAA,Angels,0.0612,0.7122,0.0,0.0,,1.0,4.713,1.1502,0.7564,0.71597,0.196778,0.6138,0.6274,0.0466
sa3007586,Hazahel Quijada,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.798,1.0752,0.6934,0.64879,0.144444,0.6457,0.783,0.0583
sa3015155,Erick Rodriguez,999.0,DET,Tigers,0.0,1.0,0.0,0.0,,1.0,4.76,1.1374,0.7242,0.6811,0.154889,0.5952,0.6766,0.0519
sa3016027,Dailoui Abad,999.0,LAD,Dodgers,0.0,1.0,0.0,0.0,,1.0,4.78,1.1419,0.7436,0.7005,0.178111,0.6274,0.6928,0.0508
sa3020331,Livan Reinoso,999.0,LAD,Dodgers,0.0,1.0,0.0,0.0,,1.0,4.836,1.11,0.7426,0.69835,0.164556,0.6844,0.7836,0.0581
sa3018267,Logan Lyle,999.0,CHW,White Sox,0.0263,0.8763,0.0,0.0,,1.0,4.789,1.119,0.7288,0.68602,0.174556,0.5991,0.7342,0.0472
sa3021045,Yunior Tur,999.0,OAK,Athletics,0.0225,0.8945,0.0,0.0,,1.0,4.73,1.0622,0.6998,0.65853,0.154778,0.6919,0.7305,0.0481
sa3019610,Shane Gustafson,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.769,1.1423,0.7351,0.69177,0.163667,0.5904,0.6854,0.0534
sa1169857,Jake Stevenson,999.0,,,0.0337,0.8417,0.0,0.0,,1.0,4.81,1.0896,0.7325,0.68925,0.157333,0.6915,0.7741,0.0607
sa3011366,Brayner Sánchez,999.0,BAL,Orioles,0.0,1.0,0.0,0.0,,1.0,4.742,1.0976,0.6953,0.651,0.151444,0.6434,0.7007,0.0532
sa3016850,Ryan Loutos,999.0,STL,Cardinals,0.0,33.0,0.0,0.6379,,33.0,144.294,33.1629,17.4628,16.138,4.12133,26.5619,14.0728,1.446
sa873207,Freicer Perez,999.0,,,0.0439,0.7939,0.0,0.0,,1.0,4.73,1.1185,0.737,0.69757,0.184333,0.664,0.6492,0.0513
sa3009466,Alberto Sojo,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.769,1.1229,0.7369,0.69522,0.169889,0.6433,0.7,0.0495
sa3016811,Jeferson Figueroa,999.0,MIL,Brewers,0.0282,0.8672,0.0,0.0,,1.0,4.74,1.0752,0.7304,0.69163,0.190667,0.7333,0.6864,0.057
sa3017421,Jared Wetherbee,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.845,1.0586,0.7146,0.67168,0.148444,0.7302,0.8515,0.0496
sa3007220,Leif Strom,999.0,,,0.0877,0.5877,0.0,0.0,,1.0,4.767,1.1353,0.7399,0.69652,0.167111,0.6118,0.6804,0.0612
sa3008549,Yamil Castillo,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.801,1.1225,0.7478,0.70546,0.179111,0.6793,0.7342,0.0473
sa3008487,Wilkelma Castillo,999.0,SFG,Giants,0.0305,0.8565,0.0,0.0,,1.0,4.679,1.1073,0.7037,0.66463,0.173667,0.6684,0.5899,0.0543
sa3007935,Leury Tejada,999.0,TEX,Rangers,0.0474,0.7774,0.0,0.0,,1.0,4.699,1.1773,0.7463,0.70592,0.198778,0.5676,0.5555,0.0507
sa3017899,Blake Seigler,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.824,1.098,0.7351,0.69132,0.153889,0.679,0.795,0.05
sa3020947,Liam Doolan,999.0,LAD,Dodgers,0.0,1.0,0.0,0.0,,1.0,4.764,1.1324,0.7467,0.70589,0.189889,0.6628,0.6701,0.0545
sa3019251,Gerlin Rosario,999.0,TBR,Rays,0.0,1.0,0.0,0.0,,1.0,4.673,1.1026,0.6968,0.65597,0.166889,0.668,0.6173,0.0481
sa3009730,Osvanni Gutierrez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.778,1.1198,0.7384,0.69654,0.168667,0.6511,0.7137,0.049
sa3017208,Ben Miller,999.0,SDP,Padres,0.0,1.0,0.0,0.0,,1.0,4.771,1.1093,0.7012,0.65705,0.152556,0.5851,0.7201,0.0546
sa3011751,Montana Semmel,999.0,NYY,Yankees,0.0,1.0,0.0,0.0,,1.0,4.739,1.0943,0.7118,0.67071,0.176889,0.6903,0.6755,0.0522
sa3016022,Luigi Hernandez,999.0,PIT,Pirates,0.0856,0.5976,0.0,0.0,,1.0,4.835,1.1299,0.7564,0.71231,0.155444,0.626,0.7727,0.0503
sa3014785,Garrett Lawson,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.819,1.1004,0.7178,0.674,0.149778,0.6386,0.7831,0.0542
sa3017874,Matt Mikulski,999.0,SFG,Giants,0.1007,0.5267,0.0,0.0,,1.0,4.728,1.1029,0.6982,0.6571,0.159111,0.664,0.6364,0.0703
sa1119731,Keegan McCarville,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.753,1.1306,0.7395,0.69883,0.176889,0.6366,0.6714,0.0479
sa872871,Xavier Javier,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.766,1.1376,0.7387,0.69628,0.168778,0.6088,0.6825,0.0537
sa3009472,Jhan Zambrano,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.78,1.1308,0.7379,0.69492,0.164444,0.6154,0.7078,0.0535
sa3020620,Mack Anglin,999.0,KCR,Royals,0.0137,0.9357,0.0,0.0,,1.0,4.818,1.1248,0.7479,0.7047,0.151111,0.6328,0.7738,0.0457
sa3016030,Kikito Severino,999.0,,,0.1044,0.5094,0.0,0.0,,1.0,4.808,1.1545,0.7266,0.67994,0.145889,0.5282,0.7271,0.0577
sa875595,Jacob Schlesener,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.873,1.0636,0.7149,0.67008,0.138667,0.7101,0.8801,0.0573
sa3005849,Samuel Vasquez,999.0,WSN,Nationals,0.0,1.0,0.0,0.0,,1.0,4.829,1.1196,0.7606,0.71716,0.164222,0.6082,0.7898,0.0508
sa3006542,Yoelvis Reyes,999.0,,,0.0447,0.7897,0.0,0.0,,1.0,4.808,1.1115,0.7248,0.68148,0.155889,0.6312,0.7599,0.0512
sa3005464,Moises Diaz,999.0,WSN,Nationals,0.0,1.0,0.0,0.0,,1.0,4.796,1.1592,0.7679,0.72511,0.173889,0.5525,0.7114,0.051
sa3020832,Matt Wyatt,999.0,TBR,Rays,0.0,1.0,0.0,0.0,,1.0,4.746,1.0801,0.6922,0.64726,0.141444,0.6774,0.7385,0.0502
sa3015279,Juan Mateo,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.78,1.1437,0.7406,0.69721,0.164111,0.5919,0.6982,0.0524
sa3016589,Luis Tejeda,999.0,ARI,Diamondbacks,0.0,1.0,0.0,0.0,,1.0,4.794,1.1455,0.7343,0.68917,0.144556,0.5738,0.7229,0.0571
sa3007230,Charlie Cerny,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.815,1.1405,0.7391,0.69369,0.151444,0.5854,0.7484,0.0536
sa3005258,Junior Mieses,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.826,1.0478,0.7283,0.68695,0.160444,0.7634,0.8056,0.0768
sa3010130,Luis Mey,999.0,CIN,Reds,0.0,1.0,0.0,0.0,,1.0,4.904,1.1251,0.7978,0.75342,0.178333,0.6752,0.8628,0.0573
sa3011763,Anthony Tomczak,999.0,SEA,Mariners,0.0,1.0,0.0,0.0,,1.0,4.733,1.0609,0.6846,0.64247,0.157222,0.7171,0.7099,0.0559
sa1172730,Neraldo Catalina,999.0,TBR,Rays,0.0,1.0,0.0,0.0,,1.0,4.812,1.0381,0.6838,0.63702,0.123333,0.7421,0.8488,0.0641
sa3014974,Justin Crump,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.803,1.1232,0.7385,0.69468,0.158556,0.6232,0.743,0.0548
sa3015362,Yerlin Rodriguez,999.0,MIL,Brewers,0.0,1.0,0.0,0.0,,1.0,4.833,1.0772,0.7356,0.69216,0.161667,0.7086,0.806,0.0591
sa3017900,Dayan Reinoso,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.805,1.1092,0.7391,0.69619,0.161889,0.6597,0.7617,0.0465
sa873529,Tomás Alastre,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.782,1.1112,0.7413,0.70035,0.172333,0.6709,0.7122,0.0589
sa3005706,Daury Cabrera,999.0,,,0.1009,0.5259,0.0,0.0,,1.0,4.741,1.173,0.7476,0.70424,0.175,0.5447,0.6231,0.0527
sa3020449,Tyler Hoffman,999.0,COL,Rockies,0.0,1.0,0.0,0.0,,1.0,4.907,1.2219,0.8549,0.81222,0.194111,0.6182,0.768,0.0521
sa3006402,Martin Santana,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.819,1.1056,0.7345,0.69033,0.154222,0.6445,0.7683,0.0649
sa3003113,Jose Moreno,999.0,,,0.0923,0.5663,0.0,0.0,,1.0,4.774,1.1147,0.7409,0.69834,0.169556,0.6442,0.7091,0.0582
sa3015335,Nicolo Pinazzi,999.0,CIN,Reds,0.0468,0.7798,0.0,0.0,,1.0,4.916,1.095,0.7865,0.74375,0.180333,0.7269,0.8853,0.0662
sa3011595,Jose Jimenez,999.0,,,0.0,1.0,0.0,0.0,,1.0,4.812,1.1157,0.7264,0.68335,0.156444,0.6201,0.758,0.0519
