playerid,PlayerName,ADP,Team,ShortName,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,HBP
30115,Robert Suarez,218.13999938964844,SDP,Padres,0.0,59.3549,17.8017,11.1464,,62.5821,259.63,52.0676,28.4585,26.1818,7.74757,65.5904,23.5205,2.5541
17897,Garrett Cleavinger,749.6199951171875,TBR,Rays,0.0,44.3558,0.244455,5.69145,,45.4572,191.269,35.5728,19.4707,17.9131,5.36641,57.7177,21.2119,2.65787
18403,Enyel De Los Santos,732.6799926757812,SDP,Padres,0.0,60.9366,0.271839,13.4877,,61.573,260.357,54.8123,29.0948,26.7672,7.20429,63.9648,23.7158,3.26737
18297,Tyler Kinley,535.030029296875,COL,Rockies,0.0,58.8392,8.06408,8.30642,,58.5641,254.848,59.8985,34.3412,31.5939,9.22334,59.5084,22.3589,2.75468
19493,Zach Jackson,750.1099853515625,OAK,Athletics,0.0,50.2958,1.89502,12.4231,,50.3407,219.334,42.686,23.8418,21.9344,5.12495,61.3875,28.723,1.93709
14857,Joe Mantiply,999.0,ARI,Diamondbacks,0.487872,50.709,0.23823,7.42791,,51.8095,217.993,52.5634,25.023,23.0212,5.56543,43.9236,13.4601,1.72135
13942,Brent Suter,750.72998046875,CIN,Reds,0.152384,54.9905,0.263367,7.37736,,60.8748,263.355,62.5346,32.3593,29.7705,7.93111,50.9699,21.7663,2.5176
16835,Brennan Bernardino,999.0,BOS,Red Sox,1.1178,49.5331,0.0,5.76785,,48.5462,210.388,47.6162,23.4656,21.5884,5.39335,50.9141,18.734,3.25429
19753,Jonathan Loáisiga,694.3800048828125,NYY,Yankees,0.0,46.2879,2.88451,11.6257,,50.2434,210.468,47.8488,22.7024,20.8862,5.41025,40.7583,14.183,2.73017
27792,Gavin Stone,503.1400146484375,LAD,Dodgers,6.61998,23.6409,0.525616,0.632576,,54.6007,236.997,55.7077,32.8375,30.2105,8.41672,51.1664,20.0296,2.17731
20153,Nick Nelson,999.0,PHI,Phillies,3.37176,22.7762,0.000826669,0.968489,,41.7403,185.436,43.2189,24.3258,22.3797,4.75739,33.7603,19.0036,2.16659
24494,Simeon Woods Richardson,743.3800048828125,MIN,Twins,5.65201,21.0296,0.0,0.893442,,47.7828,207.957,48.2938,27.2522,25.072,6.50418,40.0276,19.8146,1.27824
26226,Nick Robertson,999.0,STL,Cardinals,0.148359,35.677,0.0,2.28158,,38.2809,161.34,36.0317,18.7309,17.2324,4.45837,39.7703,12.9485,1.34495
18337,Nick Anderson,536.8400268554688,KCR,Royals,0.0,50.2795,1.98447,14.1695,,50.6888,214.127,50.0973,26.063,23.978,7.13345,47.1978,15.4147,1.61727
17192,Jalen Beeks,999.0,COL,Rockies,1.52906,42.8071,0.494547,5.68935,,49.0859,215.797,51.6522,27.6111,25.4022,6.6176,46.8282,19.7854,2.01048
12763,Chris Devenski,749.969970703125,TBR,Rays,0.604424,44.285,0.0760007,9.41716,,49.0883,206.091,47.9739,26.9889,24.8298,7.33161,47.1347,13.5227,2.23822
sa3005122,Ben Brown,999.0,CHC,Cubs,2.19558,17.3305,0.0,0.575921,,31.3379,134.044,28.092,15.6104,14.3616,3.67317,34.2211,13.6408,1.4312
26203,Andrew Saalfrank,999.0,ARI,Diamondbacks,0.0,50.4691,0.177949,12.0675,,49.8752,216.401,44.3597,22.0189,20.2574,3.69926,50.7159,25.9438,1.45883
23221,Michael Grove,612.1400146484375,LAD,Dodgers,3.36318,27.1823,0.0,2.46047,,46.4316,197.128,46.4427,26.0422,23.9589,7.49287,48.2705,14.5098,1.52422
15046,Trevor Gott,729.27001953125,OAK,Athletics,0.0,58.1971,1.43515,11.1805,,57.5762,245.447,55.3756,29.6305,27.26,7.15583,56.1868,19.9069,3.19392
sa3018149,Will Warren,999.0,NYY,Yankees,4.80101,17.5759,0.0,1.27278,,39.3397,169.665,38.6022,20.8534,19.1851,5.05747,34.3801,15.051,1.92633
28036,Luke Little,750.1599731445312,CHC,Cubs,0.0,34.799,0.0,3.02138,,36.083,156.998,29.7797,15.825,14.559,3.18982,46.1994,19.7389,2.83904
27473,Cade Cavalli,662.4299926757812,WSN,Nationals,5.15564,16.4121,0.0,0.303521,,36.6513,161.038,34.4393,19.6321,18.0615,4.60928,36.1484,16.0705,4.23889
16207,Spencer Turnbull,734.969970703125,,,7.78896,8.20472,0.0,0.0,,37.5026,172.442,44.4917,24.4722,22.5145,4.6271,30.3751,16.4711,2.72195
19614,Cionel Pérez,749.780029296875,BAL,Orioles,0.0,55.9796,0.763519,11.9673,,52.8245,229.259,49.9471,24.0128,22.0918,4.33066,49.0101,23.7989,2.32184
sa3017787,Cade Povich,999.0,BAL,Orioles,5.95851,5.95851,0.0,0.0,,33.17,142.516,31.0587,17.7921,16.3687,4.59657,31.4893,13.9351,1.32938
21481,Sean Hjelle,750.8599853515625,SFG,Giants,2.40461,31.6063,0.0,2.32593,,52.977,236.978,59.8671,31.2272,28.729,5.6368,43.64,19.5296,3.948
19716,Dustin May,676.3200073242188,LAD,Dodgers,1.96881,14.2912,0.0,0.757942,,21.9205,90.3525,18.1823,9.43192,8.67736,2.07695,21.5649,7.2522,1.34872
19874,Alex Faedo,699.3499755859375,DET,Tigers,2.36581,33.2293,0.0,1.58926,,46.5702,195.162,43.8023,24.226,22.2879,7.12312,45.3761,14.6907,1.5033
15551,Mark Leiter Jr.,719.4099731445312,CHC,Cubs,0.0581022,56.1262,1.78256,14.7542,,60.5698,256.593,54.0039,29.4072,27.0546,7.94561,67.3932,22.1556,4.78135
sa3020860,Cade Horton,999.0,CHC,Cubs,5.02932,5.73021,0.0,0.0952467,,27.9651,119.632,27.3873,15.6226,14.3728,4.13137,25.8701,10.1438,1.00173
12760,Rafael Montero,999.0,HOU,Astros,0.0,55.9234,1.00153,12.0851,,57.6324,246.628,54.4941,29.3027,26.9585,7.25602,61.8086,22.1398,2.86036
sa3005246,Joey Cantillo,999.0,CLE,Guardians,6.53665,7.41983,0.0,0.0,,34.8988,151.021,32.2125,18.4597,16.983,4.79144,33.5758,16.0732,1.5282
7146,Daniel Hudson,748.8599853515625,LAD,Dodgers,0.0,32.8386,4.40957,4.67668,,32.8502,136.396,28.3443,14.2548,13.1144,4.30111,39.623,11.4615,1.32458
20151,James Karinchak,736.8599853515625,CLE,Guardians,0.0,47.8734,1.88621,10.4213,,47.3868,201.96,35.6574,21.6728,19.939,5.91753,63.0375,26.5398,2.34057
22051,John King,999.0,STL,Cardinals,0.0,44.8351,0.441466,11.3193,,51.9258,225.751,58.3087,24.9199,22.9263,4.31288,33.8078,15.1043,1.75365
6632,Carlos Carrasco,750.780029296875,,,10.2606,22.5744,0.0,0.25041,,61.9838,271.196,67.1135,37.2955,34.3119,9.86274,52.0029,21.3615,2.96822
5448,Jesse Chavez,750.6199951171875,,,0.455536,43.3554,0.318656,7.08035,,44.3121,188.689,42.3737,20.9527,19.2765,5.72391,44.9799,15.7322,2.0781
11384,Tommy Kahnle,700.489990234375,NYY,Yankees,0.0,50.7444,1.9413,13.8153,,51.319,215.224,42.7233,22.8685,21.039,6.74881,57.7255,20.6127,3.06268
21345,Bennett Sousa,999.0,HOU,Astros,0.0,48.0226,0.256329,6.34268,,49.3322,210.479,46.392,25.5669,23.5215,6.35827,50.0249,19.225,1.79863
12575,Nick Ramirez,999.0,NYY,Yankees,0.0,43.9309,0.480244,3.57301,,50.468,214.234,51.7389,24.702,22.7259,5.67879,38.5343,14.507,1.63106
12777,John Brebbia,479.19000244140625,CHW,White Sox,2.2819,55.721,7.52689,12.8866,,54.6788,230.596,51.8464,27.907,25.6744,8.42132,57.732,18.3101,1.78844
6893,Johnny Cueto,999.0,,,14.2371,14.8721,0.0,0.110164,,76.8109,332.59,85.4812,45.4707,41.833,14.2091,52.9086,20.7539,3.60349
sa3012630,Woo-Suk Go,999.0,SDP,Padres,0.0,56.7296,6.97249,12.062,,58.5156,253.485,52.877,29.7629,27.3819,7.12522,65.5571,28.2193,2.69357
sa3018116,Carlos F. Rodriguez,999.0,MIL,Brewers,5.67164,5.67251,0.0,0.0,,31.3411,134.629,29.4249,18.1052,16.6568,4.85616,28.9851,12.5205,1.79421
12056,Scott McGough,999.0,ARI,Diamondbacks,0.285207,51.6805,3.29069,10.1831,,54.7582,232.788,49.5162,27.7892,25.5661,7.60978,61.9845,22.1383,2.33522
27470,Emerson Hancock,999.0,SEA,Mariners,9.81727,24.7614,0.0,0.876851,,62.7569,267.657,62.1866,34.6746,31.9007,9.23151,50.2039,20.9471,2.52865
6797,Julio Teheran,999.0,,,13.0144,13.4243,0.0,0.0,,74.4458,320.238,77.6541,43.9509,40.4348,13.2659,54.582,22.6043,4.08677
27942,John McMillon,675.2999877929688,KCR,Royals,0.0,51.5724,1.80452,8.53152,,54.1538,238.673,46.3068,28.9666,26.6492,6.56724,66.0044,33.5678,1.75235
19360,Lucas Erceg,545.969970703125,OAK,Athletics,0.0,61.3122,5.01719,13.5576,,65.5967,290.149,57.1498,32.8201,30.1945,5.52712,76.7809,38.0581,4.7108
21306,Jake Latz,999.0,TEX,Rangers,0.365544,31.5499,0.0,2.33042,,36.8733,158.476,34.1956,18.3818,16.9113,4.93234,40.31,16.0931,1.25457
20203,Eli Morgan,999.0,CLE,Guardians,1.0761,49.8644,0.176448,8.74214,,58.2236,243.01,54.7342,28.8181,26.5126,8.80784,60.8946,17.3311,2.096
sa3022942,Hurston Waldrep,999.0,ATL,Braves,4.3185,19.0453,0.0,0.989025,,37.2855,162.384,35.9684,19.944,18.3485,4.82614,36.5767,16.6599,1.62726
12499,Drew Rucinski,999.0,,,14.0718,21.6964,0.0,0.271392,,84.6185,369.562,89.5908,50.1988,46.1829,13.9629,65.9759,29.9682,4.60941
14765,Julio Urías,710.4099731445312,LAD,Dodgers,2.84367,2.84367,0.0,0.0,,16.5434,68.853,15.9993,8.33556,7.66872,2.34753,15.4922,4.19322,0.684788
8048,Will Smith,324.2699890136719,KCR,Royals,0.0,60.8609,13.9388,10.5602,,60.2063,255.575,56.5865,32.1099,29.5411,8.4551,60.4783,22.3266,2.06346
16408,Victor González,999.0,NYY,Yankees,0.342108,44.516,0.0414163,7.58497,,44.9586,191.294,41.2167,21.5897,19.8625,4.53386,42.8722,16.9781,2.71876
9434,Dallas Keuchel,999.0,,,9.81758,9.83139,0.0,0.0,,49.9366,225.437,57.8029,31.5489,29.025,6.29657,32.7935,20.848,1.97008
19316,Eric Lauer,724.3200073242188,,,13.4416,13.4416,0.0,0.0,,71.5034,309.467,70.5154,41.5488,38.2249,13.0299,62.9971,29.5669,2.02501
11487,Joely Rodríguez,999.0,,,0.0,42.8895,0.0,3.309,,43.2707,187.737,42.161,22.252,20.4718,4.37428,43.3064,18.8478,1.243
sa3007229,Kai-Wei Teng,999.0,SFG,Giants,0.704028,31.0281,0.0,2.10669,,36.8116,160.948,33.8707,19.4813,17.9228,3.85769,39.9154,17.3703,2.95312
1890,Matt Moore,703.5399780273438,LAA,Angels,0.346699,52.9902,1.42777,14.3189,,59.0826,252.023,53.8745,28.4163,26.143,7.8052,63.3373,24.3715,2.43737
17282,Michael Kopech,499.0,CHW,White Sox,23.5384,28.587,0.0,0.690882,,123.208,544.002,111.957,74.2566,68.316,21.6259,122.475,67.6743,7.0683
21652,Elvis Peguero,999.0,MIL,Brewers,0.0,47.299,0.610902,10.7552,,49.6033,213.125,47.3359,24.9886,22.9895,5.30509,45.1554,19.0117,2.92833
13218,Michael Fulmer,749.7000122070312,BOS,Red Sox,0.293954,30.9063,0.985408,7.61381,,33.2687,141.283,29.7698,16.0391,14.756,3.81458,35.1541,13.3286,1.70583
21052,Luis Gil,700.1599731445312,NYY,Yankees,3.52723,18.3942,0.0,0.412356,,31.943,136.336,26.652,16.1595,14.8667,4.57549,36.7552,15.7741,1.27505
19996,Dylan Lee,999.0,ATL,Braves,0.257332,35.7836,0.0,6.26023,,36.3722,151.308,34.6803,16.5657,15.2405,5.1558,37.9278,10.2949,0.853023
12572,Blake Treinen,734.1400146484375,LAD,Dodgers,0.0,42.3485,1.01423,8.17362,,42.3997,179.499,39.8634,20.3493,18.7214,5.36046,42.6141,14.7887,1.88802
11189,Vince Velasquez,999.0,PIT,Pirates,5.8587,7.8573,0.0,0.0,,32.959,142.036,32.107,19.2327,17.6941,5.59995,30.827,13.012,1.3356
17871,Ian Gibaut,999.0,CIN,Reds,0.0,54.4833,1.24405,12.4467,,56.5299,246.674,56.3922,30.3495,27.9216,7.81751,56.5721,23.4567,2.88797
15947,Ryne Stanek,999.0,,,0.0,53.7516,0.250995,6.97433,,53.7899,228.663,45.4706,25.721,23.6633,7.2285,58.1594,25.2429,1.95858
10197,Shelby Miller,474.489990234375,DET,Tigers,0.92387,45.7389,0.627474,4.50108,,49.8003,212.804,43.273,24.1337,22.203,6.23922,52.1942,22.8648,2.24589
sa3017413,Nick Nastrini,999.0,CHW,White Sox,11.6002,14.5918,0.0,0.168874,,61.8824,271.273,59.6,37.7412,34.7219,10.5769,58.9028,28.9642,3.24981
19883,Alex Lange,191.4600067138672,DET,Tigers,0.0,62.2971,20.704,5.90375,,63.3645,276.203,52.5378,30.0695,27.6639,6.2551,74.4186,35.4718,4.251
16647,Ryan Thompson,999.0,ARI,Diamondbacks,0.0,52.45,0.789143,10.9897,,54.7089,233.629,52.9925,26.6008,24.4727,6.00545,46.7583,18.5107,3.47
20009,Kenny Rosenberg,999.0,LAA,Angels,5.08445,15.7217,0.0,0.669303,,41.4028,181.296,42.2608,22.6568,20.8443,5.96,37.1562,17.3743,1.59271
20515,Kyle Nelson,999.0,ARI,Diamondbacks,0.229035,48.8513,0.0653559,8.83502,,45.46,194.7,43.2927,22.7193,20.9017,6.33127,48.3264,17.3619,2.21163
15264,Keynan Middleton,749.0499877929688,STL,Cardinals,0.0,48.9584,0.720405,3.44075,,49.9355,210.485,43.1364,24.1725,22.2387,6.53277,55.5911,20.5035,2.03199
19742,Anthony Bender,739.0800170898438,MIA,Marlins,0.0,45.5582,3.11436,7.1865,,44.7077,189.638,40.5608,20.8578,19.1892,5.5006,45.7189,16.9496,2.47566
16918,Luke Weaver,742.030029296875,NYY,Yankees,4.61462,26.1183,0.0,0.923041,,47.4365,204.895,50.4315,28.5631,26.2781,8.30196,43.6484,14.9372,1.9601
sa3017788,David Festa,999.0,MIN,Twins,4.74359,4.74359,0.0,0.0,,26.1253,113.293,25.7163,14.3893,13.2381,3.43885,22.7017,10.5689,1.24435
sa3014536,Clayton Beeter,999.0,NYY,Yankees,6.22986,21.3533,0.0,0.77624,,46.3562,201.333,42.2998,25.7245,23.6666,7.06287,47.9167,22.1811,2.41945
18519,Phil Bickford,999.0,NYM,Mets,0.0,52.0939,0.229445,6.5007,,54.0668,231.358,48.5804,28.8308,26.5244,7.58627,58.6242,23.2905,2.69304
13470,Lucas Sims,626.0,CIN,Reds,0.0,55.7915,1.71232,16.9762,,54.7152,239.232,46.0366,30.2094,27.7926,8.2063,64.8023,29.5179,5.00342
26214,Chris Murphy,999.0,BOS,Red Sox,4.02737,20.4039,0.399543,0.8698,,48.7253,214.256,50.6213,28.9446,26.6291,6.66494,44.6899,20.1382,2.19256
1247,Adam Ottavino,645.3200073242188,NYM,Mets,0.133506,62.2286,4.40424,15.3685,,61.1195,262.633,54.322,29.0124,26.6914,6.86296,63.0796,26.3303,4.7339
24602,Drew Rom,750.0499877929688,STL,Cardinals,3.38495,25.8705,0.0,0.757178,,37.376,164.92,40.074,21.8792,20.1289,4.82367,35.803,14.9868,1.46884
19804,Bryan Baker,999.0,BAL,Orioles,0.156747,39.7723,0.366026,4.95472,,40.6427,173.737,35.4945,19.5362,17.9733,4.57464,43.959,18.7394,1.6391
21238,Allan Winans,742.2999877929688,ATL,Braves,1.55854,14.4649,0.0,0.218491,,22.2313,94.5631,22.895,11.9541,10.9977,2.85845,20.1809,6.04222,1.15501
16990,Tanner Banks,999.0,CHW,White Sox,0.553567,49.441,0.616244,6.90763,,60.017,253.873,61.2357,30.9249,28.4509,9.10319,54.8795,16.087,2.50092
17359,Josh Taylor,999.0,KCR,Royals,0.32706,30.9746,0.0,3.11667,,30.6871,133.692,30.7015,17.4386,16.0435,4.09382,34.3621,12.8365,1.16152
18064,Phil Maton,733.5700073242188,,,0.0,58.4455,0.236949,7.17158,,59.7813,254.628,53.6959,29.5771,27.2109,7.621,62.6457,22.4231,5.14353
23313,José Butto,726.0499877929688,NYM,Mets,4.17564,21.9859,0.0,0.819627,,40.1777,174.178,39.5135,22.2336,20.455,5.65045,36.2751,16.5327,1.61636
27914,Daniel Palencia,749.1599731445312,CHC,Cubs,0.0,40.8173,0.0533257,4.27468,,44.3944,193.114,40.2096,23.5384,21.6553,5.64252,49.2604,21.5376,2.62286
20546,Grant Anderson,999.0,TEX,Rangers,0.0,38.8848,0.0354426,5.81384,,45.7222,197.05,44.86,24.8391,22.852,6.65273,45.0486,17.2005,2.39507
16233,Tejay Antone,742.3200073242188,CIN,Reds,0.295681,36.7696,0.711291,5.81948,,38.7135,167.993,38.2068,21.0714,19.3856,5.16895,39.5717,15.8092,1.70842
17735,Tyler Alexander,695.219970703125,TBR,Rays,3.53715,30.4934,0.345447,4.23396,,54.1359,226.868,55.5881,29.2849,26.9421,9.16839,45.9379,12.172,2.11409
22318,Jose Hernandez,999.0,PIT,Pirates,0.0,40.7101,0.0,4.45034,,41.9155,181.535,39.7146,22.6215,20.8118,5.939,46.6503,18.6988,1.5666
23301,Janson Junk,999.0,MIL,Brewers,5.39006,17.6953,0.0,0.740263,,39.7952,172.759,43.693,23.9674,22.05,6.61281,28.2094,12.5746,1.0853
23809,Ray Kerr,999.0,ATL,Braves,0.0,46.5048,0.0602607,3.48136,,48.2799,209.222,44.6568,24.2348,22.296,6.01966,54.2862,22.6754,1.87807
26108,Andre Pallante,999.0,STL,Cardinals,0.479219,50.0058,0.0480276,11.3309,,57.2689,252.412,60.9725,27.9415,25.7062,4.64479,41.5194,23.0552,2.30442
10343,Aaron Loup,999.0,,,0.0,47.003,0.288834,7.26208,,46.2912,200.494,46.9326,23.8388,21.9317,5.22105,41.5335,16.4682,2.84929
25098,Jacob Lopez,745.27001953125,TBR,Rays,1.47948,17.9945,0.107626,1.25089,,23.1289,97.4576,20.5518,10.8106,9.94577,2.68448,23.7078,8.23685,1.59526
16929,Touki Toussaint,740.489990234375,CHW,White Sox,12.792,34.3718,0.0,0.687807,,91.259,412.592,88.2642,52.9744,48.7365,12.1096,88.3235,51.583,8.09324
17464,Jonathan Hernández,750.6799926757812,TEX,Rangers,0.0,48.547,1.22574,10.3676,,50.6904,223.356,48.9628,26.9756,24.8176,6.0607,50.1006,24.2127,3.17831
27702,Brent Headrick,999.0,MIN,Twins,1.77321,22.6249,0.0576024,1.03631,,33.4378,143.825,32.9464,18.0793,16.633,5.04329,33.8426,11.8277,2.0808
20794,Manuel Rodríguez,999.0,TBR,Rays,0.0,32.7319,1.4982,4.26927,,32.7145,141.399,30.1381,15.7737,14.5118,3.40127,33.389,14.7476,1.64083
sa3017915,Mike Vasil,999.0,NYM,Mets,3.80407,4.2433,0.0,0.0,,18.679,79.6038,18.0871,10.2761,9.45405,2.821,17.0131,6.69604,0.651552
19924,Bryan Hudson,999.0,MIL,Brewers,0.0,23.1135,0.0,0.611075,,26.0855,112.072,23.788,12.5872,11.5802,2.99185,28.1136,11.1532,1.48242
14814,Buck Farmer,750.4299926757812,CIN,Reds,0.0,55.5364,0.477907,7.54484,,57.6506,250.419,54.5853,33.1549,30.5025,9.27141,58.4172,25.625,3.02221
19979,Zach Plesac,999.0,LAA,Angels,10.555,25.272,0.0,0.711843,,70.8578,309.079,78.3718,43.3572,39.8886,13.2292,49.6004,22.8904,2.32917
24975,Cooper Criswell,999.0,BOS,Red Sox,3.13905,21.7415,0.0,0.817939,,41.9216,183.732,47.5786,25.0939,23.0864,5.89801,33.0608,11.7949,2.78551
13767,JT Chargois,999.0,MIA,Marlins,1.0572,53.2281,0.55947,7.04989,,52.8439,227.227,50.1103,25.9336,23.8589,5.93334,47.4893,21.091,2.77819
27582,Davis Daniel,728.4099731445312,LAA,Angels,4.59578,30.1294,0.0,1.17315,,53.7162,232.653,54.4371,31.8955,29.3439,8.82085,45.7275,20.2622,2.17641
15038,Germán Márquez,999.0,COL,Rockies,3.38686,3.78206,0.0,0.0,,18.3301,77.6928,18.1015,10.5711,9.72544,3.00021,15.8413,5.94903,0.485157
sa3018141,Ty Madden,999.0,DET,Tigers,3.9023,19.5814,0.0,1.12436,,36.2027,155.517,35.5511,19.7788,18.1965,5.20522,33.1625,13.4146,1.56343
14295,Wandy Peralta,733.72998046875,SDP,Padres,0.0,48.1273,6.57939,8.46605,,47.7199,203.543,41.811,21.7257,19.9877,4.8096,44.967,20.6607,2.68374
25551,Isaiah Campbell,999.0,BOS,Red Sox,0.0,30.2976,0.0486799,2.95611,,31.5253,135.868,31.3961,16.2016,14.9054,3.79998,31.5136,11.8287,1.21985
27572,Carmen Mlodzinski,999.0,PIT,Pirates,0.388555,48.159,0.800391,12.47,,51.2474,222.777,49.5651,24.8488,22.8609,5.83065,48.4073,22.5316,2.06311
14416,Yunior Marte,999.0,PHI,Phillies,0.0,36.7141,0.271804,2.32105,,38.1668,167.316,38.2166,21.1382,19.4471,5.08942,37.4423,16.4252,1.99075
16610,J.P. Feyereisen,999.0,LAD,Dodgers,0.430994,41.6657,0.589372,9.61912,,41.0989,170.983,34.2567,17.2198,15.8422,4.99111,40.8729,17.1398,1.3728
20418,Josh Fleming,999.0,,,4.07353,10.0271,0.0,0.213076,,36.5236,164.396,46.7822,21.503,19.7827,4.67081,20.1849,10.6926,1.00303
26079,Beau Brieske,999.0,DET,Tigers,1.78675,40.2291,0.286196,5.61376,,49.6064,210.003,48.9226,25.172,23.1582,7.04322,43.2819,15.6866,1.53487
21018,Francisco Pérez,999.0,,,0.279253,39.8219,0.517437,2.49521,,42.8366,186.871,39.0908,23.008,21.1673,4.37014,42.6061,21.8363,1.71798
21367,Peter Strzelecki,999.0,ARI,Diamondbacks,0.0,26.2892,0.0332073,5.1626,,26.9798,115.701,25.1967,13.7963,12.6926,2.79954,28.4904,9.91013,2.35217
sa3011530,Matt Canterino,999.0,MIN,Twins,3.68264,7.48123,0.0,0.45114,,22.9006,98.7837,21.5622,12.5052,11.5048,3.3262,23.0025,9.88786,0.921992
20160,Nate Pearson,732.760009765625,TOR,Blue Jays,0.0705761,34.0414,0.405736,2.19705,,37.6189,160.044,32.3615,19.2117,17.6748,5.38799,41.3397,16.7,1.88816
13801,Austin Adams,999.0,NYM,Mets,0.0,40.0201,0.0,7.71274,,37.0614,162.132,30.8761,20.6531,19.0008,4.46717,45.162,18.8119,4.96544
15068,Yency Almonte,999.0,CHC,Cubs,0.0,44.6955,0.318804,7.48419,,46.0354,198.865,41.6674,23.91,21.9972,5.63244,47.2037,20.5562,3.13871
6399,José Cisnero,999.0,LAA,Angels,0.0,45.8421,1.09638,6.95931,,45.53,197.945,41.9515,23.7021,21.8059,5.76278,48.4169,21.1469,2.8097
31839,Shintaro Fujinami,739.030029296875,,,1.40276,53.2538,0.395651,4.12444,,59.0155,259.903,52.8761,35.0639,32.2588,6.994,63.6789,32.054,3.82758
sa3011336,Erik Miller,999.0,SFG,Giants,0.0,40.2037,0.0,5.65821,,42.1619,187.851,38.3904,22.3147,20.5295,4.35056,48.7894,25.3556,1.8351
26024,Brendan White,999.0,DET,Tigers,0.274011,24.9962,0.0,1.13572,,27.7472,119.016,27.3152,14.4405,13.2853,2.8351,27.2032,9.14896,2.08449
15488,Antonio Senzatela,999.0,COL,Rockies,3.99122,3.99122,0.0,0.0,,18.9097,84.1377,23.6019,12.6294,11.6191,2.64555,10.3373,5.03539,0.662267
3548,Liam Hendriks,749.72998046875,,,0.0,13.1116,0.928119,1.02947,,13.5415,54.4107,11.2324,5.76757,5.30616,1.7819,16.823,3.56176,0.346077
20370,Bruce Zimmermann,999.0,BAL,Orioles,5.51538,21.2402,0.0,0.417055,,47.1373,203.439,51.3555,26.0303,23.9478,7.61353,38.978,12.9189,2.46696
sa3015223,Wilmer Flores,999.0,DET,Tigers,1.69697,11.108,0.0,0.254325,,18.4307,78.9613,18.2806,9.59977,8.83179,1.95771,15.9017,6.14324,1.08855
22932,Prelander Berroa,595.5700073242188,CHW,White Sox,0.0,36.0105,0.0463524,5.19284,,37.8324,162.235,30.7875,17.4859,16.087,4.04739,46.4268,20.2377,1.4961
6107,Huascar Brazoban,999.0,MIA,Marlins,0.0,45.0782,0.0433505,7.15952,,48.2457,211.877,44.4123,24.0278,22.1056,5.41489,53.2095,24.7913,2.76095
23796,Ryan Weathers,743.2999877929688,MIA,Marlins,5.23405,28.4797,0.0,2.34419,,51.0355,224.234,53.9834,30.2214,27.8037,7.81784,43.3868,20.5877,1.65956
17755,Drew Smith,746.8900146484375,NYM,Mets,0.0,55.7224,1.03376,13.0085,,56.3268,241.476,51.187,28.9788,26.6605,8.50174,59.8222,24.0142,2.92714
27453,Anthony Veneziano,999.0,KCR,Royals,1.61696,14.9896,0.0,0.86853,,26.1404,114.725,27.3595,14.9263,13.7322,3.3706,21.6586,10.4369,1.12149
21290,Lucas Gilbreath,999.0,COL,Rockies,0.0,40.1938,0.352873,6.36519,,39.2947,176.9,39.2463,22.8374,21.0104,4.66465,41.1689,21.5602,2.13846
10657,Andrew Bellatti,999.0,PHI,Phillies,0.000840258,43.9545,0.360629,4.21099,,43.5234,189.733,41.47,24.1257,22.1956,6.77672,47.4977,20.3029,1.74259
24581,Lyon Richardson,999.0,CIN,Reds,2.57698,12.2879,0.0,0.851854,,21.4143,94.3362,20.8196,12.7167,11.6993,3.25682,21.7267,10.532,0.883318
17796,Dillon Tate,747.5900268554688,BAL,Orioles,0.0,43.2511,0.889181,8.80867,,46.7206,197.548,45.351,23.1444,21.2929,5.13483,37.3831,13.373,3.33396
21163,Angel Felipe,999.0,OAK,Athletics,0.0,32.0387,0.0,3.91045,,33.9267,149.821,30.0977,16.6541,15.3217,2.93611,37.468,19.1081,2.22787
18694,Kolby Allard,999.0,PHI,Phillies,3.07964,11.671,0.00168727,0.140434,,24.75,105.861,25.0546,14.7836,13.6009,4.44548,22.3858,8.27094,0.760147
7982,Anthony Bass,999.0,,,0.0,31.7484,0.0,3.14688,,31.716,133.529,29.3048,15.0016,13.8015,4.29598,30.6323,11.3894,0.858667
19951,Ian Anderson,747.7000122070312,ATL,Braves,2.56405,7.79441,0.0,0.387682,,17.5412,75.9303,17.0886,9.45623,8.69974,2.25393,16.0683,7.50599,0.466213
17034,Sean Reid-Foley,999.0,NYM,Mets,0.0,39.6016,0.0,6.79144,,42.905,187.119,37.3509,21.7439,20.0044,5.24456,52.418,23.4097,1.93421
15440,Matthew Boyd,999.0,DET,Tigers,2.63713,2.65122,0.0,0.0,,13.8806,59.0969,13.37,7.4869,6.88795,2.17787,13.4919,4.77328,0.699936
24614,Victor Vodnik,999.0,COL,Rockies,0.0,29.506,0.0,1.33803,,32.5488,145.184,33.5827,19.1452,17.6136,3.84573,32.6317,15.9115,1.29784
18331,James Kaprielian,999.0,,,8.28502,8.51571,0.0,0.0,,43.9938,191.83,42.6769,27.0608,24.896,7.06288,36.717,19.1065,2.46478
7803,Richard Bleier,999.0,,,0.000689077,25.6731,0.00109047,2.21119,,26.6083,114.344,29.9407,13.9906,12.8713,2.91398,17.05,5.86456,1.37473
14510,Thyago Vieira,999.0,MIL,Brewers,0.0,23.0651,0.0,0.856756,,25.697,109.977,23.5534,12.6411,11.6298,3.10108,27.9102,10.6977,1.20466
23292,Packy Naughton,999.0,STL,Cardinals,0.583236,8.93931,0.00102131,0.841147,,14.4386,62.1097,15.6965,7.15112,6.57903,1.5398,12.4243,4.14663,0.394588
