playerid,PlayerName,minpos,ADP,Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,SB,CS
9952,Trayce Thompson,OF,999.0,NYM,Mets,34.057,95.9494,109.897,18.1395,11.1705,1.27865,0.0186789,5.67166,12.4326,12.6999,13.311,0.0,43.0361,0.465193,0.171028,0.0,1.07011,0.0765846
16424,Jordan Luplow,OF,999.0,ATL,Braves,41.5954,112.956,129.08,24.0668,14.0689,5.1945,0.0,4.80342,14.2712,14.5907,13.2954,0.419812,32.8603,1.88527,0.629597,0.314399,1.94736,0.861819
19960,Taylor Trammell,OF,999.0,SEA,Mariners,33.9305,95.7402,110.128,18.4423,10.1199,4.09332,0.0268561,4.20229,11.7452,12.1227,11.902,0.0,37.9727,1.07813,0.682816,0.724331,2.21386,1.014
18123,Nathan Lukes,OF,999.0,TOR,Blue Jays,40.86,75.3437,82.8821,19.3922,13.6154,4.45869,0.0848115,1.23329,9.36996,7.70112,5.5248,0.0,16.4512,1.16557,0.848104,0.0,1.49197,0.0191296
12005,Nick Martini,OF,749.1300048828125,CIN,Reds,26.0745,76.2617,87.0668,18.2005,12.0394,3.10879,0.130358,2.92196,9.31738,10.1432,7.87335,0.154585,20.9604,1.68737,1.24432,0.0,0.175587,0.015921
24400,Terrin Vavra,2B/OF,999.0,BAL,Orioles,22.3303,45.2521,52.179,11.1703,8.38193,2.4903,0.00402693,0.294031,6.90059,5.16163,5.60378,0.0,10.8066,0.0,0.458776,0.864316,0.805372,0.00545585
18603,Donny Sands,C/DH,999.0,,,18.2608,46.4508,51.3529,9.71428,7.05236,2.10288,0.0,0.559038,3.55068,3.86729,4.90207,0.0,12.8246,0.0,0.0,0.0,0.0,0.0
19958,Carter Kieboom,3B,747.47998046875,WSN,Nationals,68.9605,236.814,265.475,53.4273,36.1434,9.56533,0.742324,6.97621,26.5892,26.0036,23.3006,0.163696,67.0798,3.57599,1.42232,0.362727,1.02637,0.800283
18889,Danny Mendick,2B/SS,999.0,,,20.2397,44.6321,48.2077,10.3717,7.38973,1.82829,0.00284702,1.15082,4.82268,4.45675,3.19572,0.0,10.0604,0.112255,0.0537236,0.213889,0.766033,0.0
22054,Dane Myers,OF,999.0,MIA,Marlins,22.0118,75.5345,82.5024,19.9176,14.2949,3.04298,0.0629631,2.51673,9.9137,9.2619,6.16484,0.0,20.8127,0.439481,0.363619,0.0,2.21107,0.191584
26467,Luis Matos,OF,496.5199890136719,SFG,Giants,68.6447,232.328,253.076,60.061,42.1495,11.9222,0.353873,5.63536,30.794,27.2496,19.0363,0.0,33.4687,0.746057,0.0492383,0.916303,9.83286,0.500325
12325,Jace Peterson,2B/3B,744.739990234375,ARI,Diamondbacks,51.658,159.221,182.572,36.2987,25.5426,5.98784,1.5339,3.2343,19.6394,17.345,19.2314,0.330987,43.5842,1.68495,1.49401,0.941245,5.74973,1.34948
20078,Evan White,1B,999.0,LAA,Angels,18.3697,63.8718,71.6571,14.0802,8.61806,2.46177,0.0,3.00036,7.72353,8.74763,5.82902,0.0,18.8428,0.79996,0.669559,0.486814,0.660434,0.0644877
sa3008183,Jimmy Herron,OF,999.0,COL,Rockies,8.49244,29.7116,33.2415,7.36282,5.15107,1.46933,0.0,0.742419,3.91094,3.62392,2.77781,0.0,7.60951,0.7521,0.0,0.0,1.32446,0.65522
19906,Diego Castillo,2B/SS,999.0,NYY,Yankees,17.6198,40.1014,44.5336,8.72191,5.65029,2.13717,0.0,0.934451,4.62174,4.25308,4.28913,0.0182213,8.71469,0.0223281,0.120739,0.0,0.538154,0.114597
27604,Alika Williams,SS,999.0,PIT,Pirates,20.6625,58.664,64.742,13.0519,9.38714,2.73625,0.0253502,0.903205,7.10523,5.63168,5.05371,0.0,16.4667,0.751176,0.0120395,0.261151,0.432368,0.0367018
17321,Michael Chavis,1B/2B,999.0,WSN,Nationals,50.0668,146.037,156.028,33.4398,22.0422,5.9827,0.264694,5.15027,17.0762,17.2377,7.54158,0.0404647,48.736,1.39507,1.05403,0.0,1.20529,0.162413
19508,Kyle Lewis,OF,999.0,,,28.0895,94.1878,105.577,20.6643,13.3473,3.77563,0.0,3.54134,11.4899,11.5875,9.84421,0.0,31.6073,0.920456,0.392232,0.231879,0.383185,0.0
sa3008762,Angel Martínez,2B/SS,999.0,CLE,Guardians,18.3425,48.9135,52.9204,10.822,7.16848,2.77701,0.0,0.876517,5.55936,5.57424,4.00697,0.0,12.2198,0.0,0.0,0.0,0.751709,0.0
sa3009845,Kenedy Corona,OF,999.0,HOU,Astros,8.87582,30.2592,32.6978,6.55492,4.15326,1.582,0.0,0.819664,3.87208,3.68544,2.43852,0.0,9.34859,0.0,0.0,0.0,0.836262,0.0658759
18365,Lewin Díaz,1B,999.0,WSN,Nationals,13.3466,43.8757,48.0984,9.47611,5.79852,2.11981,0.0,1.55778,5.26606,5.27834,3.88475,0.0317327,12.4245,0.203203,0.134694,0.0,0.027924,0.0
18063,Kyle Garlick,OF,999.0,,,44.5829,102.971,112.932,21.9185,13.419,4.00925,0.0,4.49031,13.1336,13.3053,8.08689,0.0,40.8779,1.42099,0.453766,0.0,0.111361,0.137221
sa3010595,Oliver Dunn,2B,999.0,MIL,Brewers,11.3496,38.7865,43.571,8.03049,5.15582,1.93216,0.0,0.942508,4.65811,4.63284,4.69276,0.0,14.5505,0.0917086,0.0,0.0,0.885582,0.0472866
19273,Stone Garrett,OF,483.45001220703125,WSN,Nationals,100.792,329.049,362.294,79.2177,47.0455,17.1261,0.933505,14.1125,42.8541,46.8658,25.3643,0.388235,109.314,3.46535,4.08433,0.331315,6.70598,1.73576
sa3004147,Johnathan Rodriguez,OF,999.0,CLE,Guardians,12.2956,42.8864,46.8648,9.85035,6.19983,2.08155,0.0,1.56897,5.13494,5.41037,3.97842,0.0,14.9071,0.0,0.0,0.0,0.0,0.0
sa3017045,Wes Clarke,C/1B,999.0,MIL,Brewers,10.5912,33.8563,39.3961,6.92995,3.99147,1.47736,0.0,1.46113,4.35774,4.31504,4.81311,0.0,12.9808,0.726657,0.0,0.0,0.0,0.0
sa3014838,Pedro León,OF,999.0,HOU,Astros,6.76064,20.9738,23.3277,4.08667,2.31326,1.13744,0.0,0.635965,2.25323,2.26243,2.35387,0.0,8.11126,0.0,0.0,0.0,1.14394,0.0
sa1169587,Rece Hinds,OF,750.2899780273438,CIN,Reds,8.56578,30.7689,32.8105,7.1532,4.11873,1.50944,0.0,1.52502,3.96474,4.41004,2.04157,0.0,11.836,0.0,0.0,0.0,0.7344,0.0902845
13723,Jacob Stallings,C,713.1300048828125,COL,Rockies,55.3936,172.258,194.13,40.5186,29.1436,8.24878,0.0,3.12615,17.9265,18.1219,17.2756,0.0,42.8741,2.01705,1.5111,1.06761,0.332237,0.00481982
19717,Darick Hall,1B/DH,750.0599975585938,PHI,Phillies,18.0953,61.8241,66.842,14.5797,9.42889,2.49764,0.0171994,2.63598,7.35394,8.67214,4.77094,0.0,18.4583,0.234352,0.0126481,0.0,0.0222312,0.0
sa1159677,Kyle McCann,C/1B,999.0,OAK,Athletics,6.59864,21.165,22.6319,3.85461,2.35707,0.751669,0.0,0.745876,2.1908,2.31792,1.46694,0.0,8.61912,0.0,0.0,0.0,0.0,0.0
16375,Óscar Mercado,OF,999.0,SDP,Padres,46.555,121.924,133.295,28.237,18.2505,6.23813,0.791232,2.95707,15.4089,14.0564,8.97349,0.0,26.864,1.44364,0.613423,0.340072,5.05494,1.48585
sa3017694,Brady House,3B/SS,999.0,WSN,Nationals,10.3199,36.6336,39.0776,8.72825,6.26817,1.77046,0.0,0.689615,4.04812,3.8373,1.63332,0.0,10.6054,0.810764,0.0,0.0,0.0,0.0
14350,Raimel Tapia,OF,999.0,,,63.3378,197.664,216.197,50.5485,36.595,9.35883,0.907885,3.68674,24.3698,20.855,15.2815,0.0541175,43.6216,0.752555,1.47907,1.01941,7.94185,2.04767
19788,Zach Remillard,2B,999.0,,,28.2389,85.3869,94.7266,19.7908,14.4344,4.47144,0.0864957,0.798476,9.39463,8.60517,7.69349,0.172689,24.8401,0.601496,0.0,1.04466,1.95966,0.235535
sa3010899,Troy Johnston,1B,999.0,MIA,Marlins,29.8336,104.787,117.464,25.3442,16.1338,5.23027,0.712462,3.26761,13.4845,12.6063,9.80858,0.21639,25.9773,1.45123,0.720101,0.69693,1.45652,0.685992
sa3005524,Jorge Barrosa,OF,999.0,ARI,Diamondbacks,10.0271,33.2953,37.0821,7.37465,4.74931,1.80091,0.0484945,0.775935,3.95174,3.38518,3.78681,0.0,7.69388,0.0,0.0,0.0,0.885628,0.118204
15585,Mike Ford,1B/DH,999.0,,,56.2385,167.568,191.885,36.8023,20.9076,6.65132,0.48481,8.75856,21.2946,23.0374,20.4823,0.186186,53.9511,2.59143,0.926327,0.316928,0.417378,0.0
sa3010695,Nasim Nuñez,SS,999.0,WSN,Nationals,33.321,117.288,133.697,25.1236,20.0695,4.35072,0.0516263,0.651751,13.5207,9.74703,14.0063,0.0,30.0003,0.723044,0.84791,0.832292,7.20718,1.58564
19198,Yuli Gurriel,1B,999.0,,,60.2058,199.471,219.135,52.3088,36.113,11.2274,0.841583,4.12688,24.0732,22.6321,15.9494,0.857209,29.455,1.46569,2.01222,0.237312,2.2882,0.637783
14691,Harold Castro,2B,999.0,,,49.8045,160.773,170.594,42.5844,32.6366,7.96786,0.213761,1.76619,15.4976,17.1353,6.66379,0.0425326,37.7616,0.978629,1.12597,1.0524,0.819017,0.126137
19358,Weston Wilson,OF,999.0,PHI,Phillies,11.5387,32.9922,36.2044,7.88775,6.89934,0.385919,0.0136485,0.588841,4.84956,4.13278,3.16906,0.0,11.5714,0.0375024,0.00563055,0.0,1.32052,0.185324
sa3005579,Jhonkensy Noel,1B/3B/OF,999.0,CLE,Guardians,18.3617,48.9645,54.4454,9.83183,5.42889,2.77991,0.0,1.62303,5.562,5.8374,3.96907,0.0,14.6612,1.51178,0.0,0.0,0.0,0.0
15487,Victor Reyes,OF,999.0,,,15.7377,51.179,54.1611,12.7155,8.21779,2.82513,0.503344,1.16928,4.70842,5.06599,1.82551,0.0,13.9891,0.441439,0.505931,0.20924,0.436485,0.162718
10231,José Iglesias,SS,999.0,NYM,Mets,9.38796,35.0155,37.5465,8.33921,5.79237,2.45201,0.0,0.0948321,2.94353,2.95378,2.4246,0.0,5.47204,0.0430503,0.0633308,0.0,0.0873162,0.00328048
17696,Kevin Newman,SS,749.4199829101562,,,21.7077,75.8785,82.354,18.37,12.743,5.26051,0.0779408,0.288565,9.68699,6.67208,5.35289,0.0293534,11.0843,0.214018,0.46157,0.447011,1.34675,0.0505555
8418,Ehire Adrianza,3B/SS,999.0,,,16.244,41.1754,46.271,9.10849,6.46871,1.87268,0.207315,0.559783,4.64708,3.96017,4.23468,0.0,10.7684,0.43875,0.292404,0.12971,0.270211,0.228658
25822,Andre Lipcius,3B,999.0,DET,Tigers,10.7099,32.7992,36.5664,7.59433,5.57434,1.8091,0.0186777,0.192217,3.76287,3.65742,3.68905,0.0,7.3963,0.0723435,0.00581172,0.0,0.157214,0.00853691
21562,Romy Gonzalez,2B,750.1900024414062,CHW,White Sox,67.1811,202.124,215.985,44.7385,28.022,8.98463,1.62942,6.10246,24.4892,24.2514,9.72964,0.0,72.8474,1.58173,1.55274,0.997291,8.22569,1.92087
18433,P.J. Higgins,C/1B,999.0,CIN,Reds,15.2708,41.6983,46.842,9.50603,5.86119,2.74336,0.00131654,0.900171,4.72188,5.22845,3.90332,0.0,12.8436,0.778003,0.133967,0.32846,0.0,0.0
18395,Travis Blankenhorn,2B/OF,999.0,WSN,Nationals,12.6617,32.2573,35.5193,6.66863,3.47936,2.07151,0.0,1.11776,4.09485,4.06485,3.26204,0.0,9.64481,0.0,0.0,0.0,0.205898,0.0
13329,Jake Lamb,3B,999.0,,,23.0463,69.6883,79.3849,15.2222,10.0518,2.95145,0.0284768,2.19049,8.77483,7.95905,8.02299,0.0,22.935,1.04474,0.628811,0.0,0.102509,0.00156289
12155,Eddie Rosario,OF,466.3900146484375,,,99.3478,350.334,381.228,86.7434,55.8441,16.1729,1.62408,13.1023,44.6478,49.1883,25.0662,0.310553,84.7731,1.8159,2.9446,1.0673,3.87625,1.58703
9256,AJ Pollock,OF,999.0,,,56.7531,181.038,196.819,44.7366,27.5306,9.67174,0.78788,6.74639,22.934,23.4938,12.3601,0.125721,40.5976,1.41873,1.71402,0.28857,1.84969,0.795203
17932,Andrew Stevenson,OF,999.0,,,38.5724,68.9742,75.0714,16.3183,12.0691,2.63717,0.0951415,1.51694,8.76644,5.83185,4.20092,0.0979747,18.9538,1.51257,0.111265,0.272536,4.08306,1.28502
sa3010279,Dustin Harris,1B/OF,999.0,TEX,Rangers,10.1668,35.2236,38.9678,8.14858,5.71527,1.36625,0.0412539,1.02581,4.62366,4.03379,3.65251,0.0,10.2403,0.0916779,0.0,0.0,1.46265,0.109541
15117,Hunter Dozier,3B/OF,749.8699951171875,,,21.6754,71.8058,79.14,16.3995,11.3367,2.67042,0.0440312,2.34836,9.12999,8.70848,6.78209,0.0,23.3173,0.249523,0.30253,0.0,0.535424,0.0100867
25482,TJ Hopkins,DH/OF,999.0,SFG,Giants,15.4247,37.211,41.0162,8.65538,6.1306,1.27685,0.00236663,1.24556,4.65654,4.24767,3.72231,0.0,12.4825,0.0821566,0.000686713,0.0,0.304928,0.00102524
15983,Clint Frazier,OF,999.0,,,24.7847,55.5896,63.7886,11.1289,7.12192,2.30592,0.372487,1.32855,6.27224,3.9533,7.33362,0.0,20.5728,0.865342,0.0,0.0,1.70629,0.790042
19983,Conner Capel,OF,999.0,CIN,Reds,13.5719,32.1601,36.1611,8.05801,6.28935,1.37819,0.00382674,0.386644,3.16588,2.5746,3.32304,0.0,9.36685,0.119954,0.55804,0.0,1.47652,0.359342
14477,Jake Cave,OF,999.0,PHI,Phillies,54.8787,172.59,191.317,39.7358,23.9029,9.02251,1.35679,5.45354,20.8774,21.2264,14.4821,0.0,53.7251,1.9092,1.48851,0.847467,1.99391,1.09184
sa3019978,Nathan Martorella,1B,999.0,SDP,Padres,8.93294,28.2279,31.043,6.39492,4.27936,1.20507,0.0,0.91049,3.53308,3.55583,2.49411,0.0,6.70099,0.321068,0.0,0.0,0.0,0.0
25805,Blake Sabol,C/OF,492.6099853515625,SFG,Giants,46.8087,149.128,165.707,34.7377,22.3756,6.65818,0.148263,5.55566,17.0967,19.3844,12.6422,0.0,53.0839,1.56,1.23865,1.13835,1.71167,1.08918
13744,David Dahl,OF,999.0,,,14.5634,44.6429,48.6272,10.8487,7.12484,2.62205,0.0,1.1018,5.18035,4.94162,3.22885,0.0,11.078,0.265149,0.299842,0.190454,0.297503,0.0
13854,Anthony Bemboom,C,999.0,DET,Tigers,13.2935,28.4805,30.8279,5.83003,4.68183,1.05318,0.0,0.0950302,2.66828,1.94455,2.17524,0.0,7.32546,0.0,0.0,0.172166,0.0,0.0
14366,Joey Meneses,1B/DH,360.6499938964844,WSN,Nationals,138.142,538.369,582.818,141.927,97.7497,29.3546,0.976026,13.8467,59.7533,65.9448,36.1276,0.984253,123.844,4.26445,3.71057,0.346815,0.504484,0.00390211
14225,Yasiel Puig,OF,735.3200073242188,,,17.5827,66.7503,74.0902,15.6663,10.4372,3.0825,0.0,2.14662,8.2598,7.8223,5.48301,0.0,18.9382,0.928457,0.471717,0.456686,0.940351,0.459589
sa969091,Lazaro Armenteros,OF,999.0,OAK,Athletics,9.61904,32.7071,36.0231,6.58666,4.37679,1.14589,0.0,1.06398,3.32076,3.30974,3.23649,0.0,14.5563,0.0794529,0.0,0.0,1.03533,0.0409673
12977,Michael Perez,C,999.0,BAL,Orioles,9.92952,29.7113,32.5078,5.50805,4.78095,0.320912,0.0,0.406186,2.76326,2.71313,2.73722,0.00943217,7.94037,0.0061175,0.0,0.0530654,0.00106102,0.0
sa3008787,Jonatan Clase,OF,999.0,SEA,Mariners,14.0425,37.4467,41.3946,7.38266,4.51562,1.79422,0.0213981,1.05142,4.88171,3.70321,3.94789,0.0,14.0273,0.0,0.0,0.0,3.74198,0.893067
19553,Símon Muzziotti,OF,999.0,PHI,Phillies,9.38991,27.392,30.8912,6.63943,6.2421,0.277487,0.0137717,0.106067,3.82919,3.66481,2.73408,0.0,5.13289,0.237028,0.00489788,0.523188,0.446525,0.136528
20002,Bryce Johnson,OF,999.0,SDP,Padres,39.0891,88.7856,99.2257,19.3569,13.6599,3.70649,0.767463,1.22308,10.5059,7.97959,8.27159,0.0,30.3478,0.822313,1.0075,0.338709,3.92597,1.05086
19212,Taylor Kohlwey,OF,999.0,NYM,Mets,14.0368,36.4958,41.0415,7.21545,4.44507,1.74809,0.0,1.02229,3.71705,3.67477,3.92939,0.0,11.1447,0.616373,0.0,0.0,0.70031,0.490388
9929,Darin Ruf,1B/OF,999.0,,,18.9043,55.532,64.3466,12.2436,7.86892,2.42602,0.0,1.94865,7.60056,7.24332,7.73079,0.0282605,18.1998,0.663642,0.420215,0.0,0.439454,0.0
sa3004068,Chris Roller,OF,999.0,MIL,Brewers,13.3793,45.1998,52.0085,9.39423,6.20919,1.64048,0.0255893,1.51897,6.05669,4.89135,5.56868,0.0,15.9604,1.22882,0.0111397,0.0,1.42669,0.0648136
sa3007742,Blaze Alexander,SS,999.0,ARI,Diamondbacks,8.10731,23.5414,26.8969,4.22402,3.71819,0.199914,0.0,0.305919,3.24492,3.32131,3.25107,0.0,8.21623,0.104367,0.0,0.0,0.163221,0.0
20493,Seth Beer,DH,999.0,PIT,Pirates,13.9998,33.864,37.1436,6.4308,3.57227,1.90823,0.0,0.9503,3.17293,3.52686,2.46091,0.190676,10.9045,0.621679,0.197011,0.0,0.0,0.0
19432,Yonny Hernández,2B/3B,999.0,MIL,Brewers,23.0535,47.2259,54.3459,10.4685,8.12011,1.97297,0.0559055,0.319524,6.27426,4.3615,4.65038,0.0,14.2503,0.625033,0.942628,0.902014,0.98123,1.05352
16953,Chadwick Tromp,C,999.0,ATL,Braves,7.93846,24.6405,27.0429,4.52309,3.77508,0.308018,0.0,0.439993,2.51605,2.53256,2.36644,0.0,6.99579,0.0322146,0.0037195,0.0,0.0173371,0.0
16623,Greg Allen,OF,999.0,,,21.3949,35.3394,40.8066,7.41697,5.07805,1.67652,0.330034,0.332366,5.22091,2.60307,3.27325,0.0,12.4951,1.22204,0.296934,0.674982,3.4199,0.849721
19458,Cooper Hummel,C/DH/OF,999.0,SFG,Giants,11.3143,33.4739,38.2176,6.52758,3.85465,1.55063,0.0721167,1.05018,3.89499,2.88485,4.2768,0.0,11.8739,0.429398,0.0375078,0.0,1.25004,0.0614695
25569,Jake Alu,2B/OF,698.1300048828125,WSN,Nationals,55.7743,185.555,203.808,46.4601,32.4135,9.90252,1.1154,3.02863,19.5131,19.7727,12.8963,0.0,43.3929,1.94042,1.96623,1.45073,5.07536,1.75445
sa3014527,Justin Foscue,2B,999.0,TEX,Rangers,17.5783,59.5363,67.6963,13.9955,8.83126,3.39369,0.0233707,1.74714,8.40284,6.81721,6.48828,0.0,12.2941,0.762139,0.909587,0.0,1.25542,0.78495
sa3009957,Aaron Schunk,3B,999.0,COL,Rockies,7.47379,24.8619,26.1957,5.92483,4.40047,1.2779,0.0171231,0.229331,2.47465,2.59553,1.33388,0.0,6.88814,0.0,0.0,0.0,0.153335,0.036193
5273,Sandy León,C,999.0,,,16.067,39.8278,44.7563,7.25391,4.83508,2.1855,0.0,0.233329,4.37858,3.32127,4.26911,0.0,14.0767,0.0862919,0.038291,0.534865,0.0,0.0
15654,Billy McKinney,OF,999.0,PIT,Pirates,21.1014,59.7623,67.2299,12.9192,8.02647,2.92543,0.0813727,1.88592,6.86724,7.0488,7.07833,0.271896,18.2223,0.0402041,0.34914,0.0,0.355417,0.0
15730,Tyler Wade,2B/SS,999.0,SDP,Padres,40.8961,85.7458,93.5975,19.4339,15.534,3.23295,0.448252,0.2187,9.58312,5.75386,6.47227,0.0750182,23.5542,0.462622,0.0,0.916785,6.49745,2.53457
15149,Trey Mancini,1B/DH/OF,999.0,,,78.2933,262.558,293.667,63.0638,40.604,13.6596,0.125102,8.67506,32.9814,32.401,25.007,0.973996,75.938,3.37007,2.38672,0.345422,0.53107,0.0
sa3007876,Brennen Davis,OF,999.0,CHC,Cubs,9.12314,30.0183,32.9292,6.50061,4.77545,1.61895,0.0,0.106211,2.77401,2.80822,2.77781,0.0,9.18033,0.133081,0.0,0.0,0.346526,0.0
12976,Austin Hedges,C,999.0,CLE,Guardians,58.7454,172.998,191.856,33.9426,24.7811,5.61242,0.0,3.54912,15.4383,16.9842,11.3181,0.0403259,47.1301,2.27047,1.96486,3.30426,1.03674,0.722526
10047,Wil Myers,1B/OF,749.1300048828125,,,48.1549,162.923,180.893,37.8475,24.8774,7.73143,0.0,5.23869,18.8435,20.4314,15.2695,0.118506,55.4351,0.635371,1.45974,0.605408,2.06777,0.802462
8090,Matt Carpenter,3B,999.0,STL,Cardinals,55.6304,154.68,184.903,32.6762,19.2157,7.25884,0.0743872,6.12733,20.5093,22.9013,25.5676,0.184088,51.7575,2.35427,1.71761,0.583512,1.02076,0.067834
16496,Forrest Wall,DH/OF,745.8099975585938,ATL,Braves,56.2165,111.331,124.107,26.4045,18.6856,4.93817,0.915069,1.8657,14.995,11.0952,10.6196,0.0,34.4277,0.99768,0.669796,0.489187,12.6514,2.24218
13359,Tyler Naquin,OF,999.0,,,21.3926,60.5603,65.8052,13.8805,8.52732,3.05351,0.401067,1.89856,6.44933,6.91234,4.03337,0.0532357,24.0125,0.773125,0.264636,0.173739,0.421071,0.328635
25813,Grae Kessinger,3B/SS,999.0,HOU,Astros,25.8515,64.1978,72.5475,13.3246,9.84672,2.29148,0.0355353,1.15088,7.96416,6.67953,6.95667,0.0,19.4996,0.960543,0.432487,0.0,1.08553,0.0397435
12434,Kevin Pillar,OF,999.0,,,54.2346,159.933,170.83,36.7481,22.5092,7.37983,0.658509,6.20061,20.6163,22.0009,7.28125,0.0,39.7432,2.0207,1.35985,0.234754,2.55751,0.786793
18872,Jahmai Jones,2B,999.0,MIL,Brewers,29.1998,75.2533,87.7724,16.3969,10.8131,3.73092,0.0321467,1.82075,9.66785,8.21438,10.8479,0.0,26.2331,0.867007,0.492066,0.312104,2.49946,0.670212
19422,Brian Serven,C,999.0,TOR,Blue Jays,10.6542,31.4922,34.041,5.68882,5.04382,0.300676,0.000380647,0.343945,2.67963,2.68011,2.3327,0.0,9.78891,0.0937192,0.0332116,0.0891139,0.0,0.0
15082,Adam Engel,OF,999.0,,,17.6478,40.3605,44.0334,8.37525,5.76015,1.7445,0.00037235,0.870232,4.53607,3.71514,2.92106,0.0183041,13.9821,0.366919,0.25317,0.131801,1.60648,0.47405
25111,David Hensley,2B/DH,999.0,HOU,Astros,18.4584,56.999,64.7114,11.0707,6.26185,4.12584,0.0531608,0.629889,6.9544,4.8472,7.63323,0.0,21.0424,0.0703184,0.00883202,0.0,0.948874,0.0909136
3516,Eric Hosmer,1B,999.0,,,37.3605,128.049,141.082,33.027,23.2762,6.38567,0.0,3.3651,13.9167,16.6854,10.7828,0.473185,26.962,1.27268,0.744613,0.232607,0.453188,0.516416
17307,Luis Liberato,DH/OF,999.0,ATL,Braves,13.1891,32.9728,36.3178,6.32291,4.86519,0.530756,0.0,0.926961,3.17172,2.89212,3.345,0.0,13.2448,0.0,0.0,0.0,0.876257,0.991591
25459,Peyton Burdick,OF,999.0,MIA,Marlins,29.6288,87.8086,99.5683,17.4377,10.0721,3.7623,0.174627,3.4287,10.525,10.3108,8.88936,0.0,38.6779,1.87533,0.597686,0.397299,1.76183,0.330464
12775,Brad Miller,SS,999.0,,,32.781,90.62,102.352,19.398,12.3134,3.39031,0.42,3.27432,10.2511,10.8378,10.4634,0.0365035,30.5877,0.39196,0.706618,0.169696,0.870426,0.435362
20242,Kevin Smith,3B/SS,999.0,,,43.6199,122.339,133.09,23.5288,15.2244,4.70604,0.144527,3.45392,12.8459,12.8106,6.5004,0.0,42.7192,1.27643,0.637064,2.33668,1.89647,0.655888
14942,Andrew Knapp,C,999.0,TEX,Rangers,5.61864,21.1917,23.7869,4.25762,2.85667,0.712359,0.0196466,0.668946,2.31904,2.6283,1.57738,0.0,6.69108,0.548763,0.406682,0.0624405,0.03095,0.0
sa3004048,Tirso Ornelas,OF,999.0,SDP,Padres,40.1384,142.975,159.273,33.2313,22.3261,7.49528,0.15843,3.25154,14.9479,14.9362,13.0884,0.0,36.3771,1.02716,1.10917,1.07352,1.7466,1.15718
24655,Owen Miller,1B/2B,606.3900146484375,MIL,Brewers,83.0483,291.054,318.342,72.4288,49.9796,16.0684,0.739392,5.64139,32.5845,32.4605,19.875,0.691606,64.9613,3.48443,3.37457,0.553854,7.28303,1.66103
10762,Corey Dickerson,OF,999.0,,,50.0714,163.707,176.335,42.0405,28.7063,8.78279,0.859493,3.69193,18.3829,19.1674,9.46892,0.0972133,33.313,1.56223,1.34601,0.251029,0.995106,0.706863
22232,Mason McCoy,SS,999.0,SDP,Padres,162.0,35.6479,39.0777,5.42701,3.91363,0.459053,0.0,1.05432,4.8894,3.26595,3.42982,0.0,21.1758,0.0,0.0,0.0,0.848451,0.0
23378,Jose Barrero,SS,750.260009765625,CIN,Reds,29.4454,95.5219,104.663,20.2201,13.3302,4.22416,0.157889,2.50792,11.5559,10.8326,7.11678,0.0,36.0696,1.84525,0.17916,0.0,2.58527,0.21479
19931,Luke Williams,3B/OF,999.0,ATL,Braves,13.8192,31.6407,34.7143,6.87114,5.08618,1.6373,0.000563123,0.147095,3.63745,2.66868,3.0736,0.0276821,9.95155,0.0,0.0,0.0,2.64011,0.140502
23691,José Tena,SS,999.0,CLE,Guardians,25.2455,67.0931,72.8067,15.6255,10.5026,3.64993,0.0283526,1.44459,7.11299,6.79913,5.03138,0.0,22.4663,0.670538,0.0116966,0.0,1.4424,0.142759
15124,Tim Locastro,OF,999.0,NYM,Mets,25.7385,53.6971,59.3023,11.3816,7.46007,2.54471,0.119201,1.25759,6.70315,5.11588,2.71586,0.0,16.1747,1.85685,0.295,0.737428,3.30883,0.870515
21524,Joey Bart,C,748.47998046875,SFG,Giants,26.5522,81.4989,89.8194,16.5319,14.4005,0.957314,0.0,1.17406,8.34125,7.33835,6.91008,0.0,29.7773,1.20235,0.20804,0.0,0.155329,0.00960458
sa875163,Moisés Gómez,OF,999.0,STL,Cardinals,10.2761,35.6794,38.2779,7.63507,4.64299,1.44662,0.0,1.54546,4.2462,4.4182,2.59846,0.0,13.4378,0.0,0.0,0.0,0.24624,0.0
21078,Trey Cabbage,1B/OF,749.2899780273438,LAA,Angels,20.9835,64.1993,69.8818,13.7365,8.30603,2.60204,0.0195587,2.80885,7.79633,8.30056,4.49693,0.0,26.5664,0.796151,0.38948,0.0,2.15659,1.0232
5913,Leury García,OF,999.0,ATL,Braves,19.971,71.1098,76.6422,17.0732,12.5081,3.18474,0.0627586,1.31763,8.03092,7.14681,4.33816,0.0,16.6139,0.41107,0.267654,0.515582,1.27163,0.0
sa3014547,Zach DeLoach,OF,999.0,SEA,Mariners,14.2311,50.2593,54.7762,10.2984,7.52114,2.29397,0.0,0.483252,4.82872,4.49898,4.33125,0.0,19.3137,0.18568,0.0,0.0,0.195246,0.0252363
20275,Jonathan Araúz,2B/3B/SS,999.0,LAD,Dodgers,20.8252,48.6169,54.375,8.17835,4.94794,1.72288,0.0,1.50753,4.35539,6.13181,4.36651,0.0,13.9613,0.0,0.463028,0.928583,0.0,0.0
19966,Bobby Dalbec,1B,738.4500122070312,BOS,Red Sox,72.8528,222.948,248.844,49.4478,29.5136,8.17379,1.22472,10.5356,29.3929,30.2776,20.5283,0.0356432,97.1606,3.23402,1.56086,0.572707,3.50358,0.79579
