playerid,Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,K,HBP,SB,CS,-1,AVG,OBP,SLG,OPS,wOBA,wRC+,-1.1,WAR,-1.2,ADP,playerid,NSB,K%,BB%,SF,SH,TB,wAVG,wOBP,wSLG,wOPS,rR,rRBI,rH,rHR,rK%,rBB%,rNSB,rwAVG,rwOBP,rwSLG,rwOPS,POINTS
19293,Nick Senzel,CIN,80,307,277,75,18,1,8,41,34,25,57,2,9,2,,0.271,0.333,0.438,0.77,0.331,101,,1.0,,485.4,19293,7,0.20577617328519857,0.08143322475570032,0,0,119,0.09943527345581682,0.031093844533036652,-0.0002404972323855059,0.030853347300651146,1.927710843373494,1.5294117647058822,1.8604651162790697,1.2195121951219512,6.438427756240941,2.6014094434179578,2.0588235294117645,5.020301080723075,3.005120513953026,3.5215195454112442,2.9839066787406505,32.166608467379056
11200,Kole Calhoun,TEX,108,445,387,90,17,1,18,53,54,48,100,6,1,0,,0.232,0.323,0.423,0.746,0.323,105,,1.0,,493.3,11200,1,0.25839793281653745,0.10786516853932585,0,0,163,-0.15906067912023758,-0.024269518161285086,-0.0009782753061552962,-0.025247793467440383,3.3734939759036147,3.8823529411764706,3.0232558139534884,3.658536585365854,4.824024468439479,4.353282196029552,0.29411764705882354,2.381733542908465,2.7049052900274306,3.243058885716307,2.6821099496087717,34.42087129618825
17022,Edmundo Sosa,STL,109,390,359,89,16,2,8,43,37,19,84,8,5,2,,0.249,0.3,0.369,0.668,0.29,84,,1.0,,447.8,17022,3,0.233983286908078,0.04871794871794872,0,0,133,-0.03780457356754585,-0.2040779242626467,-0.004565305762688265,-0.20864323002533497,2.1686746987951806,1.8823529411764706,2.945736434108527,1.2195121951219512,5.5730508213430126,0.4330861012576587,0.8823529411764706,3.6194412156389353,1.7298702077208938,1.8892007232363064,1.6955320987290308,24.03881037830444
21524,Joey Bart,SFG,99,370,342,78,15,2,9,39,38,21,111,6,1,0,,0.228,0.281,0.364,0.646,0.28,76,,1.0,,274.1,21524,1,0.32456140350877194,0.05675675675675676,0,0,124,-0.17273753044526052,-0.28503996992718106,-0.004907937564030296,-0.28994790749121135,1.6867469879518073,2.0,2.0930232558139537,1.4634146341463414,2.7941697929361693,0.9658872029075188,0.29411764705882354,2.2421286648974457,1.2908427085631273,1.759880700283256,1.2581526553455913,17.848364249904034
19287,Adolis García,TEX,137,573,532,120,25,2,26,70,72,31,180,6,11,3,,0.226,0.274,0.426,0.7,0.298,88,,1.0,,169.1,19287,8,0.3383458646616541,0.05410122164048865,0,0,227,-0.2846564426756071,-0.5230871686035976,-0.0007393479379044776,-0.5238265165415021,5.421686746987952,6.0,5.348837209302325,5.609756097560975,2.3712709844588264,0.789882000570665,2.3529411764705883,1.0997293130482888,0.0,3.333237592495086,0.0,32.3273411208947
12775,Brad Miller,,88,315,274,64,12,2,14,41,41,36,90,2,2,1,,0.232,0.324,0.447,0.771,0.33,107,,1.0,,558.2,12775,1,0.3284671532846715,0.11428571428571428,0,0,122,-0.10951802502439656,-0.01636169002895982,0.000637329203062198,-0.01572436082589762,1.927710843373494,2.3529411764705883,1.0077519379844961,2.682926829268293,2.67434378681817,4.7788271064633525,0.29411764705882354,2.887434454399539,2.747786543585294,3.852838863513799,2.733341364549269,27.94002055348512
18126,LaMonte Wade Jr.,SFG,118,458,396,93,19,2,15,57,49,51,94,7,6,2,,0.235,0.329,0.405,0.734,0.32,102,,1.0,,322.6,18126,4,0.23737373737373738,0.11135371179039301,0,0,161,-0.1444059567503153,0.02447118619384736,-0.0021524267898919702,0.02231875940395539,3.855421686746988,3.2941176470588234,3.255813953488372,2.926829268292683,5.469033881817667,4.584498027823114,1.1764705882352942,2.531319926507975,2.969208265138589,2.7998971703342317,2.9379947654275385,35.80060518087128
19958,Carter Kieboom,WSN,123,497,438,106,20,1,13,56,53,48,116,7,2,1,,0.241,0.325,0.381,0.706,0.309,90,,1.0,,499.8,19958,1,0.2648401826484018,0.096579476861167,0,0,167,-0.09645550395445679,-0.023819235929034566,-0.004548365615026306,-0.028367601544060872,3.7349397590361444,3.764705882352941,4.263565891472868,2.4390243902439024,4.626380197285712,3.6052821281121097,0.29411764705882354,3.0207686273863357,2.707347005533969,1.8955944679964016,2.6653269063381293,33.01705290281733
19238,Lourdes Gurriel Jr.,TOR,135,548,506,131,25,2,20,67,68,33,112,5,4,2,,0.26,0.309,0.434,0.743,0.318,97,,1.0,,142.8,19238,2,0.22134387351778656,0.060218978102189784,0,0,220,0.05653723049349191,-0.17434628368160898,9.104663721465345e-05,-0.17425523704439433,5.0602409638554215,5.529411764705882,6.2015503875969,4.146341463414634,5.960820267193944,1.1953584551251422,0.5882352941176471,4.582424268849727,1.8910939972510596,3.64665463403612,1.8805227007197953,40.682654196866274
13602,Patrick Wisdom,CHC,129,512,458,96,19,1,28,62,72,45,189,5,5,1,,0.21,0.287,0.439,0.726,0.309,91,,1.0,,332.1,13602,4,0.4126637554585153,0.087890625,0,0,201,-0.39239504412436066,-0.37231523265244815,0.00045096368495795014,-0.3718642689674902,4.457831325301205,6.0,3.488372093023256,6.097560975609756,0.09124370461332454,3.0293970191067396,1.1764705882352942,0.0,0.8175809472265364,3.7824986528722304,0.8174826508242804,29.758437956812624
5452,Ji-Man Choi,TBR,106,421,357,81,18,1,14,50,49,56,112,5,1,0,,0.228,0.338,0.405,0.743,0.325,111,,1.0,,559.3,5452,1,0.3137254901960784,0.1330166270783848,0,0,143,-0.1882216246803292,0.07957628768001657,-0.0023859334305052493,0.07719035424951132,3.0120481927710845,3.2941176470588234,2.3255813953488373,2.682926829268293,3.126608963236543,6.020286153956925,0.29411764705882354,2.0840765639110908,3.2680230331911386,2.7117644167324872,3.2331771381905763,32.05272798072462
5913,Leury García,CHW,122,490,444,113,18,3,6,55,41,34,102,6,7,3,,0.256,0.315,0.353,0.668,0.294,86,,1.0,,500.1,5913,4,0.22972972972972974,0.06938775510204082,0,0,155,0.011777966677500862,-0.12430639027708468,-0.007423608384292679,-0.13172999866137736,3.6144578313253013,2.3529411764705883,4.8062015503875966,0.7317073170731707,5.703547345114463,1.8030523399298446,1.1764705882352942,4.125549260384723,2.162441998393934,0.8103873755410654,2.1092877075242114,29.39604449038019
19252,Cavan Biggio,TOR,120,488,418,91,20,2,14,59,50,62,133,4,5,2,,0.219,0.324,0.376,0.7,0.308,91,,0.9,,315.4,19252,3,0.3181818181818182,0.12704918032786885,0,0,157,-0.2938624307412707,-0.042500718466342846,-0.004828686596955678,-0.047329405063298524,4.096385542168675,3.411764705882353,3.10077519379845,2.682926829268293,2.9898915555372563,5.624772019602349,0.8823529411764706,1.005760254649117,2.606044172933894,1.7897925089390738,2.5633216671897285,30.753787391145664
12147,Nick Ahmed,ARI,131,517,469,112,25,3,10,56,52,38,109,3,7,2,,0.239,0.297,0.366,0.663,0.288,76,,0.9,,571.7,12147,5,0.232409381663113,0.0735009671179884,0,0,173,-0.13214247414977676,-0.2780727746128475,-0.0059829965416685615,-0.2840557711545161,3.7349397590361444,3.6470588235294117,4.728682170542636,1.7073170731707317,5.621337268333562,2.075670355291891,1.4705882352941178,2.6564980067365815,1.3286232551129225,1.3541196147111652,1.289849470235051,29.614684031994216
16219,J.D. Davis,NYM,88,322,283,70,14,0,11,39,39,33,87,4,1,0,,0.248,0.332,0.414,0.746,0.324,108,,0.9,,467.8,16219,1,0.30742049469964666,0.10248447204968944,0,0,117,-0.03349753062477645,0.03281954109164431,-0.001178007812317583,0.03164153327932673,1.6867469879518073,2.1176470588235294,1.4728682170542635,1.951219512195122,3.320042355613908,3.996657059133399,0.29411764705882354,3.6634048583169427,3.0144783338822547,3.1676735531808924,2.9881467342378314,27.673002317448777
2136,David Peralta,ARI,128,516,466,125,25,4,10,61,56,42,92,4,2,1,,0.269,0.333,0.408,0.741,0.32,97,,0.9,,486.4,2136,1,0.19742489270386265,0.08139534883720931,0,0,188,0.1380270612656942,0.04265330868935546,-0.0027847589852036947,0.03986854970415177,4.337349397590361,4.117647058823529,5.736434108527132,1.7073170731707317,6.694639919192881,2.5988990798167135,0.29411764705882354,5.414222291197009,3.0678032512591016,2.5612351030906977,3.0324040632962563,39.56206899302323
sa3005720,Julio Rodríguez,SEA,66,284,257,68,13,1,8,34,31,22,63,3,4,1,,0.265,0.329,0.419,0.748,0.322,108,,0.9,,269.8,sa3005720,3,0.245136186770428,0.07746478873239436,0,0,107,0.06017377900240373,0.004104092911916268,-0.000922046909751506,0.0031820460021647623,1.0843373493975903,1.1764705882352942,1.317829457364341,1.2195121951219512,5.230886698237716,2.338386981028382,0.8823529411764706,4.619543917144721,2.858764983286138,3.2642812517811914,2.835048596563189,26.827414959336988
15082,Adam Engel,CHW,87,328,297,71,15,2,11,42,36,22,82,7,7,2,,0.239,0.305,0.412,0.717,0.31,97,,0.9,,596.4,15082,5,0.2760942760942761,0.06707317073170732,0,0,123,-0.0850887657060595,-0.12938127811610856,-0.0011896967198195552,-0.1305709748359281,2.0481927710843375,1.7647058823529411,1.550387596899225,1.951219512195122,4.281111517141635,1.6496448824533392,1.4705882352941178,3.13679329335952,2.1349227417078493,3.1632617916907724,2.1155226894642833,25.266350913643144
21479,Nico Hoerner,CHC,117,441,400,104,20,2,4,47,37,32,74,6,10,3,,0.261,0.322,0.355,0.677,0.296,82,,0.9,,460.6,21479,7,0.185,0.07256235827664399,0,0,140,0.05444510633773603,-0.036583262144951334,-0.006674784150750013,-0.04325804629570135,2.6506024096385543,1.8823529411764706,4.108527131782946,0.24390243902439024,7.075828002038159,2.0134606567554467,2.0588235294117645,4.561069153508681,2.6381323696788272,1.0930172035086974,2.585223588297936,30.910939424821873
18363,Victor Robles,WSN,116,435,384,91,20,2,9,53,40,33,103,14,13,4,,0.238,0.318,0.374,0.693,0.303,87,,0.9,,463.4,18363,9,0.2682291666666667,0.07586206896551724,0,0,142,-0.1240326516252499,-0.07284155732402708,-0.0049111228962520626,-0.07775268022027915,3.3734939759036147,2.235294117647059,3.10077519379845,1.4634146341463414,4.522408247466454,2.2321609269534854,2.6470588235294117,2.7392780821590716,2.4415169244348736,1.758678455674266,2.3996593101298145,28.913738691842838
17719,Steven Duggar,SFG,88,319,287,67,16,2,6,37,30,28,93,2,6,2,,0.234,0.305,0.37,0.675,0.293,85,,0.9,,598.7,17719,4,0.3240418118466899,0.0877742946708464,0,0,105,-0.11515350026544136,-0.13067908111732973,-0.0039731015226260324,-0.13465218263995576,1.4457831325301205,1.0588235294117647,1.2403100775193798,0.7317073170731707,2.8101105462490636,3.0216868054495514,1.1764705882352942,2.8299109926857473,2.1278852317073436,2.1127172375171632,2.0935677853518238,20.64897324373042
2900,Roberto Pérez,PIT,103,391,344,71,12,1,12,39,41,38,121,3,1,0,,0.205,0.289,0.349,0.638,0.281,75,,0.9,,522.4,2900,1,0.35174418604651164,0.09718670076726342,0,0,121,-0.3237176698125732,-0.2814658317132568,-0.005684263286209912,-0.2871500949994667,1.6867469879518073,2.3529411764705883,1.550387596899225,2.1951219512195124,1.96021870708576,3.6455280905177845,0.29411764705882354,0.7010163549392905,1.3102239500920918,1.4668709451522868,1.2732035196804765,18.436376927067645
sa3018052,Seiya Suzuki,,74,287,251,63,14,1,10,37,33,30,65,4,5,2,,0.25,0.337,0.432,0.769,0.332,109,,0.9,,999.0,sa3018052,3,0.2589641434262948,0.10452961672473868,0,0,109,-0.011137104200309444,0.059168272279364054,2.0777187838161293e-05,0.059189049467202215,1.4457831325301205,1.411764705882353,0.9302325581395349,1.7073170731707317,4.806653474422528,4.132206425487114,0.8823529411764706,3.891646324797668,3.1573578456877742,3.620132732768716,3.1363389129953965,29.121786127058407
sa917952,Jose Miranda,MIN,95,393,362,94,20,1,11,43,46,23,57,5,1,0,,0.259,0.31,0.409,0.719,0.308,94,,0.9,,419.5,sa917952,1,0.1574585635359116,0.058524173027989825,0,0,149,0.04724219300882293,-0.11416957063435929,-0.0016154711068548933,-0.11578504174121418,2.1686746987951806,2.9411764705882355,3.3333333333333335,1.951219512195122,7.920782370238626,1.083029113977023,0.29411764705882354,4.487546248805673,2.2174102559352393,3.002561140762967,2.1950637858493587,31.59491457753958
12282,Rougned Odor,BAL,92,365,327,70,14,1,18,43,47,28,100,6,4,1,,0.215,0.287,0.424,0.711,0.304,90,,0.9,,463.1,12282,3,0.3058103975535168,0.07671232876712329,0,0,140,-0.25812001076861435,-0.2739093816815752,-0.0003779930513012064,-0.2742873747328764,2.1686746987951806,3.0588235294117645,1.4728682170542635,3.658536585365854,3.369439147920782,2.288514973075411,0.8823529411764706,1.3705968724876119,1.3511998089984463,3.4696242969594606,1.3423986706354671,24.43302974188071
19294,Nick Solak,TEX,109,450,405,102,18,2,11,52,44,34,93,7,6,2,,0.252,0.319,0.382,0.701,0.307,94,,0.9,,451.9,19294,4,0.22962962962962963,0.07555555555555556,0,0,157,-0.010529768797246097,-0.07087890628265647,-0.0037199565825817293,-0.0745988628652382,3.253012048192771,2.7058823529411766,3.953488372093023,1.951219512195122,5.706618354752873,2.2118456411910135,1.1764705882352942,3.897845630678935,2.4521596616747723,2.2082621032557013,2.416625306703133,31.933429571913813
24617,Jarren Duran,BOS,95,392,357,91,20,4,9,52,39,28,105,5,10,3,,0.256,0.317,0.41,0.726,0.314,94,,0.9,,441.6,24617,7,0.29411764705882354,0.07142857142857142,0,0,146,0.012483323260414902,-0.07256238135634474,-0.0017838185866829726,-0.07434619994302771,3.253012048192771,2.1176470588235294,3.10077519379845,1.4634146341463414,3.7281655571134067,1.938314829317731,2.0588235294117645,4.13274910612201,2.4430307933831013,2.9390215047158073,2.417984509786208,29.59293876481112
19260,Jake Fraley,SEA,85,332,290,65,14,2,10,40,34,35,88,4,9,3,,0.224,0.315,0.39,0.705,0.307,98,,0.9,,593.4,19260,6,0.30344827586206896,0.10542168674698796,0,0,113,-0.1712222471969671,-0.08057749612838672,-0.002607945220380603,-0.08318544134876732,1.8072289156626506,1.5294117647058822,1.0852713178294573,1.7073170731707317,3.441907591751314,4.191331595326809,1.7647058823529411,2.257595743394023,2.3995677637011137,2.627970181491993,2.370433709432848,25.182741538819766
16424,Jordan Luplow,ARI,85,331,288,69,15,2,14,44,43,37,81,4,4,1,,0.241,0.333,0.449,0.781,0.336,108,,0.9,,600.6,16424,3,0.28125,0.11178247734138973,0,0,130,-0.07957776437573227,0.0338504639302073,0.0010274933362098837,0.03487795726641718,2.289156626506024,2.588235294117647,1.3953488372093024,2.682926829268293,4.1229370718451,4.61291601676099,0.8823529411764706,3.1930462020265376,3.0200686505784793,4.000099084125218,3.005557114134124,31.792644667748185
4418,Jed Lowrie,,103,415,366,90,21,1,12,46,49,41,88,2,0,0,,0.245,0.321,0.407,0.729,0.316,98,,0.9,,590.0,4418,0,0.24043715846994534,0.09879518072289156,0,0,149,-0.053220407804932535,-0.04577781726082808,-0.0019618593016287877,-0.04773967656245687,2.5301204819277108,3.2941176470588234,3.0232558139534884,2.1951219512195124,5.3750500026451515,3.7521359219528874,0.0,3.4620858706838455,2.5882736673046614,2.8718233367314334,2.5611146069623105,31.653099300439827
19599,Chas McCormick,HOU,91,337,301,71,13,1,11,41,38,30,84,4,5,2,,0.234,0.308,0.396,0.705,0.306,95,,0.9,,458.9,19599,3,0.27906976744186046,0.08902077151335312,0,0,119,-0.10557487262971565,-0.09194912302653013,-0.002352946542609591,-0.09430206956913972,1.927710843373494,2.0,1.550387596899225,1.951219512195122,4.189825268693327,3.10430157018364,0.8823529411764706,2.927683726396167,2.3379035989993806,2.7242147061776225,2.3106316806336094,25.906231444728057
7859,Charlie Blackmon,COL,127,550,490,138,27,5,16,71,67,47,92,8,2,1,,0.281,0.351,0.458,0.809,0.347,103,,0.9,,238.7,7859,1,0.18775510204081633,0.08545454545454545,0,0,223,0.27273770663441277,0.2319372454997748,0.0020348107808895732,0.23397205628066436,5.542168674698795,5.411764705882353,6.744186046511628,3.1707317073170733,6.991303162265869,2.8679370291108435,0.29411764705882354,6.789265622923368,4.094220663597507,4.380292383628518,4.076586099450821,50.362573742445605
sa3006892,Alek Thomas,ARI,63,258,236,63,13,2,5,32,27,19,55,2,5,1,,0.269,0.328,0.412,0.74,0.32,97,,0.9,,554.2,sa3006892,4,0.2330508474576271,0.07364341085271318,0,0,95,0.06694113792610756,-0.005161159921412972,-0.001520289202013192,-0.006681449123426164,0.8433734939759037,0.7058823529411765,0.9302325581395349,0.4878048780487805,5.601657491433303,2.0851113294286168,1.1764705882352942,4.688620950633559,2.808522913102593,3.0384857866091255,2.7819878115959664,25.148150154143856
8623,Donovan Solano,,88,337,309,82,17,1,7,36,36,20,63,5,1,0,,0.266,0.319,0.387,0.706,0.307,92,,0.9,,597.3,8623,1,0.20388349514563106,0.05934718100890208,0,0,122,0.07647560049572344,-0.055810549870793924,-0.0024445579306520693,-0.05825510780144599,1.3253012048192772,1.7647058823529411,2.4031007751937983,0.975609756097561,6.496493960003056,1.137576947036325,0.29411764705882354,4.785942874539873,2.533869835591682,2.6896376857200623,2.504546724208256,26.910903292621654
sa3010694,Riley Greene,DET,87,366,329,78,14,3,9,41,36,31,105,4,4,1,,0.237,0.308,0.382,0.69,0.3,88,,0.9,,299.1,sa3010694,3,0.3191489361702128,0.08469945355191257,0,0,125,-0.1067639413220356,-0.1179562603596418,-0.003580568589132138,-0.12153682894877393,1.927710843373494,1.7647058823529411,2.0930232558139537,1.4634146341463414,2.960220969185494,2.8178905799821314,0.8823529411764706,2.915546445249128,2.1968764254652733,2.260871517915045,2.164121980707111,23.446735475367387
20391,Luis García,WSN,108,421,393,104,19,2,11,48,48,22,76,2,4,1,,0.264,0.305,0.408,0.713,0.306,88,,0.8,,520.8,20391,3,0.19338422391857507,0.052256532066508314,0,0,160,0.0898331941320274,-0.16961150211828313,-0.0020936195330904517,-0.17170512165137358,2.7710843373493974,3.176470588235294,4.108527131782946,1.951219512195122,6.818605157717452,0.6676185216476792,0.8823529411764706,4.92228896661921,1.9167689822609286,2.822092879458694,1.8942410756759112,31.931270094119107
14551,Anthony Santander,BAL,129,544,499,123,29,1,23,62,70,34,114,5,2,1,,0.247,0.3,0.448,0.748,0.317,99,,0.8,,287.6,14551,1,0.22845691382765532,0.0625,0,0,223,-0.0649185074577674,-0.27363268120353945,0.0012692542973078424,-0.2723634269062316,4.457831325301205,5.764705882352941,5.5813953488372094,4.878048780487805,5.742596555847356,1.346541438245727,0.29411764705882354,3.342678871500719,1.3527002542736453,4.091347278005301,1.3527485699985125,38.20471195190924
19997,Santiago Espinal,TOR,120,432,395,100,20,2,6,47,39,30,72,3,6,2,,0.254,0.309,0.356,0.665,0.291,79,,0.8,,512.4,19997,4,0.18227848101265823,0.06944444444444445,0,0,142,3.7922157580805305e-05,-0.14429273050264868,-0.0058509671145834385,-0.15014369761723212,2.6506024096385543,2.1176470588235294,3.798449612403101,0.7317073170731707,7.159322534340182,1.8068096313017306,1.1764705882352942,4.0057141138222425,2.0540634008112724,1.4039516748826086,2.010231003150442,28.91496934448213
sa3011443,Bryson Stott,PHI,78,316,283,67,14,1,8,36,32,29,81,2,4,1,,0.236,0.31,0.378,0.689,0.3,85,,0.8,,478.5,sa3011443,3,0.2862190812720848,0.09177215189873418,0,0,107,-0.09461676807644426,-0.09483639859328985,-0.0032153157273733246,-0.09805171432066317,1.3253012048192772,1.2941176470588236,1.2403100775193798,1.2195121951219512,3.970488708003735,3.2866592646716657,0.8823529411764706,3.0395373111896595,2.3222469618547845,2.398729440855378,2.2904604237585633,23.269716176029686
5222,Justin Upton,LAA,87,345,302,69,12,0,17,44,46,37,101,4,3,1,,0.228,0.317,0.44,0.758,0.326,106,,0.8,,546.4,5222,2,0.3344370860927152,0.1072463768115942,0,0,132,-0.15128024519661665,-0.04875415370633185,0.00019776909146029809,-0.04855638461487155,2.289156626506024,2.9411764705882355,1.3953488372093024,3.4146341463414633,2.4911899120884646,4.312269534371802,0.5882352941176471,2.4611514222848845,2.5721340856575288,3.6869350463580206,2.5567211166428656,28.708952492166237
15117,Hunter Dozier,KCR,123,496,444,104,23,4,17,58,58,44,135,4,5,2,,0.235,0.308,0.416,0.724,0.312,95,,0.8,,403.3,15117,3,0.30405405405405406,0.08870967741935484,0,0,186,-0.16575649850268936,-0.17616738894792316,-0.0013085323614193123,-0.17747592130934248,3.9759036144578315,4.352941176470588,4.108527131782946,3.4146341463414633,3.423322688594726,3.083682683005482,0.8823529411764706,2.3133867410125664,1.8812188108694587,3.11840948131232,1.8631969928389907,32.41757640786284
21614,Kyle Isbel,KCR,95,363,331,80,17,3,8,41,36,26,86,4,8,2,,0.242,0.303,0.378,0.681,0.295,84,,0.7,,507.0,21614,6,0.2598187311178248,0.07162534435261708,0,0,127,-0.07658469276378144,-0.15434886126859393,-0.003350677180348538,-0.15769953844894247,1.927710843373494,1.7647058823529411,2.248062015503876,1.2195121951219512,4.780435248517349,1.9513566671375002,1.7647058823529411,3.2235976343214956,1.9995326894743877,2.34763976926871,1.9695842708802802,25.196843098304928
10323,Rafael Ortega,CHC,124,482,432,104,21,3,11,55,45,43,98,2,10,3,,0.24,0.312,0.378,0.689,0.301,85,,0.7,,326.9,10323,7,0.22685185185185186,0.08921161825726141,0,0,164,-0.10608150210542067,-0.1488970015571467,-0.004632229114249653,-0.15352923067139634,3.6144578313253013,2.823529411764706,4.108527131782946,1.951219512195122,5.791838872218762,3.1169506289632176,2.0588235294117645,2.9225123646205815,2.029096126455627,1.863941744571409,1.9920184893204957,32.27291564262993
16221,Bradley Zimmer,CLE,95,360,316,69,14,2,10,43,33,33,125,8,11,3,,0.217,0.306,0.365,0.67,0.296,86,,0.7,,478.0,16221,8,0.39556962025316456,0.09166666666666666,0,0,117,-0.22257643348062572,-0.1367972464474898,-0.004067547591423248,-0.14086479403891305,2.1686746987951806,1.411764705882353,1.3953488372093024,1.7073170731707317,0.6156812818327939,3.279667849080941,2.3529411764705883,1.7334038266208622,2.094708663572399,2.0770703193477402,2.0601469711954183,20.89672540317831
19966,Bobby Dalbec,BOS,124,487,436,101,21,2,25,64,70,40,166,8,2,1,,0.232,0.306,0.464,0.77,0.327,103,,0.7,,231.2,19966,1,0.38073394495412843,0.08213552361396304,0,0,201,-0.1852762986832901,-0.17750091240354426,0.0023387325677802773,-0.175162179835764,4.698795180722891,5.764705882352941,3.875968992248062,5.365853658536586,1.0708306951711108,2.647956842430771,0.29411764705882354,2.1141406383641805,1.873987601937123,4.495002029092523,1.8756437915889357,34.07700295950395
20220,Jo Adell,LAA,128,511,469,112,23,2,19,62,61,32,155,5,7,2,,0.238,0.293,0.421,0.714,0.306,92,,0.7,,231.8,20220,5,0.3304904051172708,0.06262230919765166,0,0,196,-0.13214247414977676,-0.3141021567772906,-0.0014682690904935791,-0.31557042586778417,4.457831325301205,4.705882352941177,4.728682170542636,3.902439024390244,2.61227166228852,1.3546479230549322,1.4705882352941178,2.6564980067365815,1.1332491212453546,3.0581198135423735,1.1203160243555617,31.2005256596927
16939,Lane Thomas,WSN,119,454,404,94,21,2,15,57,50,44,125,4,9,3,,0.232,0.311,0.405,0.716,0.311,91,,0.7,,251.5,16939,6,0.3094059405940594,0.09691629955947137,0,0,164,-0.16456179482272626,-0.1116460721889534,-0.0022426267034204583,-0.11388869889237385,3.855421686746988,3.411764705882353,3.3333333333333335,2.926829268292683,3.259130094065852,3.627606271673057,1.7647058823529411,2.3255815406442197,2.2310942630835466,2.7658528847711907,2.2052651839182222,31.706585114764387
8709,Elvis Andrus,OAK,102,404,368,90,18,2,5,41,32,24,66,3,9,3,,0.244,0.294,0.338,0.632,0.276,77,,0.7,,551.1,8709,6,0.1793478260869565,0.0594059405940594,0,0,127,-0.06333878807748272,-0.2673646011517872,-0.006540627263035059,-0.27390522841482223,1.927710843373494,1.2941176470588236,3.0232558139534884,0.4878048780487805,7.249233228881795,1.1414714512405768,1.7647058823529411,3.3588036743617984,1.386689754996537,1.1436522342637347,1.3444544311290958,24.12189983966106
23378,Jose Barrero,CIN,76,293,269,66,14,1,8,35,32,17,75,5,5,1,,0.244,0.299,0.396,0.695,0.3,81,,0.7,,423.9,23378,4,0.2788104089219331,0.05802047781569966,0,0,106,-0.04290521576290618,-0.14052355658142335,-0.0021878197398439436,-0.1427113763212673,1.2048192771084338,1.2941176470588236,1.1627906976744187,1.2195121951219512,4.197782228913189,1.0496448905065303,1.1764705882352942,3.5673770003792185,2.074502249495788,2.7865387573607774,2.0502132606637358,21.783768792518156
10847,Andrelton Simmons,,109,417,381,93,17,1,4,39,35,27,56,3,3,1,,0.244,0.297,0.326,0.624,0.275,72,,0.7,,593.7,10847,2,0.14698162729658792,0.06474820143884892,0,0,124,-0.06898836424313881,-0.23551686515225212,-0.008249455425097585,-0.2437663205773497,1.6867469879518073,1.6470588235294117,3.255813953488372,0.24390243902439024,8.242208344236651,1.4955491266451526,0.5882352941176471,3.301136279090975,1.559388354382811,0.49868671654126656,1.5065870309376501,24.02531334994614
10243,Randal Grichuk,TOR,128,514,474,114,25,2,22,62,67,31,114,5,2,1,,0.24,0.292,0.439,0.731,0.311,93,,0.6,,405.1,10243,1,0.24050632911392406,0.06031128404669261,0,0,209,-0.11761521822488685,-0.31358729616474124,0.0006570718735149361,-0.3129302242912263,4.457831325301205,5.411764705882353,4.883720930232558,4.634146341463414,5.372927889738758,1.2014763657261307,0.29411764705882354,2.8047832913414217,1.136041021638768,3.860290368558288,1.1345190189675216,35.191618905909245
17696,Kevin Newman,PIT,115,452,419,110,20,2,4,44,41,25,45,3,7,2,,0.262,0.305,0.353,0.658,0.286,78,,0.6,,592.1,17696,5,0.10739856801909307,0.05530973451327434,0,0,146,0.07782968115510602,-0.17092625759289048,-0.007094356259926049,-0.17802061385281653,2.289156626506024,2.3529411764705883,4.573643410852713,0.24390243902439024,9.456592310260639,0.8699805657895111,1.4705882352941178,4.799764496255123,1.9096395452107269,0.9346574874035922,1.860266813064527,30.761133106131947
19683,Mike Brosseau,MIL,75,282,252,60,13,1,10,34,34,22,72,6,2,1,,0.24,0.313,0.421,0.734,0.316,95,,0.6,,597.5,19683,1,0.2857142857142857,0.07801418439716312,0,0,105,-0.07783294392466056,-0.07522374041369906,-0.0008882820111696943,-0.07611202242486875,1.0843373493975903,1.5294117647058822,0.6976744186046512,1.7073170731707317,3.9859755259177776,2.3748001674133943,0.29411764705882354,3.2108562549717896,2.4285992186653322,3.2770251869398797,2.4084852475261034,22.99859985437196
18042,Dylan Moore,SEA,87,319,282,57,11,1,10,39,30,28,90,5,16,4,,0.203,0.286,0.362,0.648,0.284,83,,0.6,,466.5,18042,12,0.3191489361702128,0.0877742946708464,0,0,100,-0.2932496602063961,-0.2575768184471583,-0.004553968555352228,-0.2621307870025105,1.6867469879518073,1.0588235294117647,0.46511627906976744,1.7073170731707317,2.960220969185494,3.0216868054495514,3.5294117647058822,1.0120150390097107,1.4397653131527364,1.893479742017334,1.4077951735264718,20.182378676651254
12984,Jackie Bradley Jr.,BOS,78,299,265,57,13,2,7,35,29,26,82,6,4,2,,0.217,0.3,0.36,0.66,0.29,78,,0.6,,584.4,12984,2,0.30943396226415093,0.08695652173913043,0,0,95,-0.20626638975118072,-0.15783725678208405,-0.004084033073460724,-0.16192128985554477,1.2048192771084338,0.9411764705882353,0.46511627906976744,0.975609756097561,3.2582704064246863,2.9674859442255648,0.5882352941176471,1.8998867115402638,1.9806163991831751,2.0708481797006666,1.9468733108485161,18.298938028904516
