playerid,Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,K,HBP,SB,CS,-1,AVG,OBP,SLG,OPS,wOBA,wRC+,-1.1,WAR,-1.2,ADP,-1.3,InterSD,InterSK,IntraSD,playerid,NSB,K%,BB%,SF,SH,TB,wAVG,wOBP,wSLG,wOPS,rR,rRBI,rH,rHR,rK%,rBB%,rNSB,rwAVG,rwOBP,rwSLG,rwOPS,POINTS
20536,Vidal Bruján,TBR,69,268,243,60,13,2,5,34,26,22,49,2,15,5,,0.248,0.314,0.378,0.692,0.302,89,,0.8,,355.7,,4.72,-0.11,1.69,20536,10,0.20164609053497942,0.08208955223880597,0,0,92,-0.041645848540716734,-0.0710466478880567,-0.002983267087293018,-0.07402991497534972,1.0227272727272727,0.45977011494252873,0.6976744186046512,0.5,6.45145370661475,2.6685161122828123,3.0555555555555554,3.959918331232681,2.283645672141195,2.5045056836510105,2.274066753955814,25.877833621708273
12092,Niko Goodrum,,87,350,313,69,15,2,11,42,34,32,111,3,12,4,,0.221,0.295,0.381,0.676,0.294,85,,0.8,,575.0,,6.02,0.13,1.21,12092,8,0.3546325878594249,0.09142857142857143,0,0,121,-0.2202502596681588,-0.19419371840694866,-0.0032836231872998556,-0.1974773415942485,1.9318181818181819,1.3793103448275863,1.3953488372093024,2.0,2.062599828538933,3.2319051309493054,2.5,2.229244778504506,1.6562007572716066,2.386798902356787,1.6517933004165117,22.42502006189272
15905,Luis Torrens,SEA,80,306,277,66,13,1,11,32,37,24,75,2,0,0,,0.239,0.303,0.414,0.716,0.306,97,,0.8,,397.5,,4.69,0.01,0.81,15905,0,0.27075812274368233,0.0784313725490196,0,0,114,-0.09588794265030787,-0.15161731486658114,-0.001519530937745539,-0.15313684580432668,0.7954545454545454,1.7241379310344827,1.1627906976744187,2.0,4.468778007218898,2.447831453256408,0.2777777777777778,3.4343134084456515,1.8731311948555107,3.0781303605705466,1.8753047514248835,23.137650127713126
12164,Miguel Sanó,MIN,138,561,494,111,24,1,33,76,82,62,200,4,1,1,,0.224,0.314,0.476,0.79,0.336,113,,0.8,,273.1,,2.29,0.08,1.36,12164,0,0.4048582995951417,0.11051693404634581,0,0,236,-0.2944397867372661,-0.12093577374480136,0.003776891083935807,-0.11715888266086555,5.795454545454546,6.896551724137931,4.651162790697675,7.5,0.6217320814792977,4.383436535335269,0.2777777777777778,1.5103495867373913,2.0294562854655194,5.153749229419103,2.0566623705327074,40.87633292703722
2396,Carlos Santana,KCR,124,525,447,104,19,1,17,60,60,73,85,3,1,1,,0.233,0.342,0.395,0.737,0.322,102,,0.8,,463.8,,5.41,0.54,0.33,2396,0,0.19015659955257272,0.13904761904761906,0,0,176,-0.1988459612347171,0.13703300977665478,-0.003936683453234613,0.13309632632342017,3.977272727272727,4.367816091954023,4.108527131782946,3.5,6.781062514824226,6.10458886387587,0.2777777777777778,2.436652047897345,3.3438294226714116,2.1308706162571203,3.318148149751137,40.34654534406458
15679,Rowdy Tellez,MIL,114,433,389,99,20,1,20,53,61,34,91,6,1,0,,0.254,0.32,0.466,0.787,0.334,107,,0.8,,319.6,,4.95,-0.58,0.48,15679,1,0.23393316195372751,0.07852193995381063,0,0,181,-0.006019025776121678,-0.0531037480989871,0.0020735650544925766,-0.051030183044494526,3.1818181818181817,4.482758620689655,3.7209302325581395,4.25,5.5252070045455675,2.453295054976415,0.5555555555555556,4.305141607282805,2.3750662896453623,4.48623149158768,2.390003740340109,37.72600777899947
sa3008536,Steven Kwan,CLE,72,296,268,73,14,2,6,34,30,22,35,2,4,1,,0.274,0.333,0.412,0.745,0.322,104,,0.8,,521.1,,4.6,-1.6,1.31,sa3008536,3,0.13059701492537312,0.07432432432432433,0,0,109,0.09350305502627276,-0.0011773031677209111,-0.0017371056758251902,-0.0029144088435461013,1.0227272727272727,0.9195402298850575,1.7054263565891472,0.75,8.489699018955113,2.20006819012244,1.1111111111111112,5.269508792112745,2.6396359922139707,2.9928648303891836,2.632545604531207,29.733127398637247
19864,Riley Adams,WSN,79,281,246,56,12,1,8,31,30,27,93,7,1,1,,0.227,0.319,0.375,0.695,0.307,89,,0.7,,587.6,,3.06,0.1,0.81,19864,0,0.3780487804878049,0.09608540925266904,0,0,94,-0.1392288317131396,-0.03917041553547773,-0.002841246291788335,-0.04201166182726607,0.6818181818181818,0.9195402298850575,0.3875968992248062,1.25,1.3908395776398859,3.512835198496714,0.2777777777777778,3.0143409677916155,2.4460578173148706,2.5601623216061604,2.4354642776503543,18.876433249205423
19260,Jake Fraley,SEA,85,332,286,64,14,1,11,38,37,39,93,4,11,4,,0.224,0.325,0.391,0.716,0.314,103,,0.7,,593.4,,2.44,-0.77,1.13,19260,7,0.32517482517482516,0.11746987951807229,0,0,113,-0.1830139208579995,-0.033817138478636766,-0.0025216216717648954,-0.03633876015040166,1.4772727272727273,1.7241379310344827,1.0077519379844961,2.0,2.907679742510428,4.802882415738905,2.2222222222222223,2.5900642362791793,2.473333224298162,2.6854202579173987,2.464060225048669,26.354824920306672
15082,Adam Engel,CHW,87,328,299,71,15,2,11,41,36,20,84,7,11,3,,0.238,0.301,0.412,0.712,0.308,93,,0.7,,596.4,,2.91,-2.35,1.14,15082,8,0.2809364548494983,0.06097560975609756,0,0,123,-0.10794290569966503,-0.17299028025847263,-0.0016438762341277613,-0.1746341564926004,1.8181818181818181,1.6091954022988506,1.550387596899225,2.0,4.1767835298225195,1.3947888510143172,2.5,3.317501031881497,1.764234098121336,3.0294005874582495,1.7669411659684047,24.927414081646216
18900,Leody Taveras,TEX,65,258,233,53,10,2,6,30,24,22,70,1,11,3,,0.228,0.297,0.369,0.666,0.29,83,,0.7,,549.9,,4.29,0.49,1.43,18900,8,0.30042918454935624,0.08527131782945736,0,0,85,-0.13305803799651406,-0.1577134428168092,-0.003526385542525101,-0.16123982835933431,0.5681818181818182,0.22988505747126436,0.15503875968992248,0.75,3.617578999790867,2.8604604436220566,2.5,3.074135848653123,1.8420708986856706,2.291662577666467,1.8344592589219124,19.723473662683105
13419,Christian Walker,ARI,124,507,454,114,25,2,17,63,63,44,121,5,2,1,,0.25,0.32,0.426,0.746,0.322,98,,0.7,,469.4,,2.31,-0.16,0.17,13419,1,0.2665198237885463,0.08678500986193294,0,0,194,-0.037234427779403445,-0.057080978664258986,-0.0009983203253874362,-0.05807929898964642,4.318181818181818,4.712643678160919,4.883720930232558,3.5,4.590365697185059,2.9517759716674723,0.5555555555555556,4.002664919591651,2.354801957875806,3.2823879852888957,2.3544705757879605,37.5065690895277
7859,Charlie Blackmon,COL,127,550,490,136,27,4,17,76,71,47,92,8,3,1,,0.278,0.347,0.449,0.796,0.342,100,,0.7,,238.7,,2.07,1.51,0.68,7859,2,0.18775510204081633,0.08545454545454545,0,0,222,0.21290162423431847,0.18519013961934006,0.0013911221422061026,0.18658126176154616,5.795454545454546,5.632183908045977,6.589147286821706,3.5,6.849956318212046,2.871513899000336,0.8333333333333334,6.4264787944633746,3.589194140704814,4.2187884177813935,3.587754867355359,49.89380551117287
14111,Eric Haase,DET,88,335,303,67,12,1,16,39,44,24,109,2,1,1,,0.22,0.278,0.426,0.704,0.299,88,,0.7,,306.1,,4.4,0.21,0.59,14111,0,0.35973597359735976,0.07164179104477612,0,0,129,-0.20950568435770256,-0.3046425973494804,-0.0007829654337918601,-0.30542556278327226,1.5909090909090908,2.528735632183908,1.2403100775193798,3.25,1.9161946576319089,2.038240726103402,0.2777777777777778,2.333359521291201,1.093454220520601,3.3667835781372,1.1076481996029262,20.7434134816774
21614,Kyle Isbel,KCR,95,363,331,83,17,3,9,43,37,27,85,4,10,3,,0.25,0.313,0.396,0.709,0.308,93,,0.7,,507.0,,3.37,-0.63,1.09,21614,7,0.256797583081571,0.0743801652892562,0,0,133,-0.030124544586185298,-0.09056048604551559,-0.002444990703193095,-0.09300547674870868,2.0454545454545454,1.7241379310344827,2.4806201550387597,1.5,4.869275892376362,2.2034368721858444,2.2222222222222223,4.071559560702777,2.184220988550306,2.715451226683607,2.1784147935953158,28.194794187844217
16221,Bradley Zimmer,CLE,95,360,313,70,13,1,9,43,35,31,125,11,14,3,,0.224,0.313,0.364,0.677,0.297,87,,0.7,,478.0,,3.71,-0.27,1.32,16221,11,0.3993610223642173,0.08611111111111111,0,0,112,-0.20004657703622808,-0.10889604283249588,-0.005101954624173288,-0.11399799745666916,2.0454545454545454,1.4942528735632183,1.4728682170542635,1.5,0.7794371529447464,2.9111221141058388,3.3333333333333335,2.425018102231916,2.0907997498735127,1.6742116076236346,2.0725957521035427,21.79909344828855
12282,Rougned Odor,BAL,92,365,329,70,15,1,18,43,48,27,102,6,2,1,,0.213,0.283,0.427,0.71,0.302,88,,0.7,,463.1,,3.73,-0.62,0.64,12282,1,0.3100303951367781,0.07397260273972603,0,0,141,-0.2816564481737116,-0.30008046959321133,-0.0006582707762465834,-0.3007387403694579,2.0454545454545454,2.9885057471264367,1.4728682170542635,3.75,3.3421408986657433,2.178850107755951,0.5555555555555556,1.6342199090203482,1.116698653779103,3.4156502626623553,1.1312735213244822,23.631217418398784
18042,Dylan Moore,SEA,87,319,282,59,12,1,10,38,33,29,89,6,16,5,,0.209,0.296,0.37,0.666,0.293,89,,0.7,,466.5,,3.29,-0.13,1.54,18042,11,0.31560283687943264,0.09090909090909091,0,0,103,-0.2640577374409758,-0.19228378351324182,-0.0042001627083498305,-0.19648394622159165,1.4772727272727273,1.264367816091954,0.6201550387596899,1.75,3.18227951886871,3.2005667629537426,3.3333333333333335,1.8047511015871793,1.6659320398083235,2.0276155298556593,1.6568008051187484,21.983074673650073
5452,Ji-Man Choi,TBR,106,421,356,83,18,1,14,49,52,56,111,4,1,1,,0.233,0.34,0.407,0.748,0.327,105,,0.7,,559.3,,3.12,2.32,0.25,5452,0,0.31179775280898875,0.1330166270783848,0,0,145,-0.15780123402194257,0.08801987342113571,-0.0022249733064914623,0.08579490011464425,2.727272727272727,3.4482758620689653,2.4806201550387597,2.75,3.2914392046647434,5.74076108088384,0.2777777777777778,2.8343747212494868,3.094103277839064,2.8016740122168255,3.0797112487119755,32.526010067724165
15487,Victor Reyes,DET,79,298,280,74,13,3,6,36,28,15,66,2,8,2,,0.265,0.305,0.397,0.702,0.303,90,,0.7,,590.1,,4.68,1.0,1.36,15487,6,0.2357142857142857,0.050335570469798654,0,0,111,0.051308461441806896,-0.12229673234202543,-0.0023963498600254596,-0.12469308220205089,1.25,0.6896551724137931,1.7829457364341086,0.75,5.4741103910497975,0.7529140277298582,1.9444444444444444,4.860643934163395,2.0225220843710217,2.734513123840246,2.0186839979043234,24.28043291235099
20391,Luis García,WSN,108,421,397,105,20,2,12,50,47,21,73,2,3,2,,0.265,0.304,0.414,0.718,0.309,90,,0.6,,520.8,,1.5,0.17,0.71,20391,1,0.18387909319899245,0.0498812351543943,0,0,165,0.0726180657407205,-0.1789670442198965,-0.001805303043001083,-0.1807723472628976,2.840909090909091,2.8735632183908044,4.186046511627907,2.25,6.96115068329917,0.7255056326628789,0.5555555555555556,5.067133619084541,1.7337819717396863,2.9661389121114063,1.7359997905689182,31.895784985949962
9927,Brett Gardner,,88,334,287,66,12,3,8,39,32,39,73,3,4,1,,0.228,0.324,0.378,0.702,0.308,93,,0.6,,598.6,,1.82,-0.13,0.78,9927,3,0.25435540069686413,0.11676646706586827,0,0,108,-0.14754076297319174,-0.027582855312013876,-0.003625690471533216,-0.031208545783547093,1.5909090909090908,1.1494252873563218,1.1627906976744187,1.25,4.9393368573473975,4.760448104050231,1.1111111111111112,2.93379850238967,2.5050974331768012,2.2527458932377824,2.4899205957254504,26.145583572978275
16375,Oscar Mercado,CLE,85,328,294,71,15,1,8,38,32,25,64,4,10,3,,0.241,0.306,0.384,0.691,0.301,89,,0.6,,589.1,,4.71,0.37,1.2,16375,7,0.21768707482993196,0.07621951219512195,0,0,112,-0.08216538614858049,-0.1367928415322961,-0.0034318328591522174,-0.1402246743914483,1.4772727272727273,1.1494252873563218,1.550387596899225,1.25,5.991272335302274,2.314397972835321,2.2222222222222223,3.5672847357686455,1.9486631613897045,2.3287169009257607,1.9403923900889788,25.74003533006118
16337,Nick Gordon,MIN,77,286,264,66,14,2,6,33,29,17,66,3,11,3,,0.251,0.302,0.38,0.681,0.296,86,,0.6,,565.8,,4.77,-0.17,1.46,16337,8,0.25,0.05944055944055944,0,0,102,-0.02842412673267347,-0.14198616424526134,-0.0028090008413157452,-0.14479516508657708,0.9090909090909091,0.8045977011494253,1.1627906976744187,0.75,5.064283944661042,1.3021848555302442,2.5,4.0880365793222095,1.9222027355444395,2.5727990158048946,1.9173534729796964,22.993339911757275
24617,Jarren Duran,BOS,95,392,358,91,19,4,10,50,39,27,106,4,13,4,,0.254,0.311,0.407,0.718,0.31,91,,0.6,,441.6,,5.57,-1.08,1.17,24617,9,0.29608938547486036,0.06887755102040816,0,0,148,-0.0077869320933843245,-0.11710163599306656,-0.0017990253515211552,-0.11890066134458771,2.840909090909091,1.9540229885057472,3.10077519379845,1.75,3.7420785100827967,1.871484191713368,2.7777777777777777,4.288010626655432,2.048991547044206,2.9685990814172523,2.0478824172642853,29.390531425168408
20220,Jo Adell,LAA,128,511,471,114,23,3,20,61,67,32,150,5,8,3,,0.242,0.297,0.426,0.723,0.31,95,,0.6,,231.8,,3.48,-1.14,0.44,20220,5,0.3184713375796178,0.06262230919765166,0,0,203,-0.12207611321221057,-0.29024166664020634,-0.0006924311081084045,-0.29093409774831475,4.090909090909091,5.172413793103448,4.883720930232558,4.25,3.0999883974792724,1.4941282316885234,1.6666666666666667,3.180550503600712,1.1668282009559465,3.4022631441343614,1.180696737277073,33.58816569604765
17719,Steven Duggar,SFG,88,319,289,68,15,3,6,38,31,26,94,2,7,2,,0.235,0.304,0.374,0.678,0.295,84,,0.6,,598.7,,2.09,-0.59,1.03,17719,5,0.32525951557093424,0.08150470219435736,0,0,107,-0.11724190859118688,-0.1560272871332924,-0.004005291899379759,-0.16003257903267215,1.4772727272727273,1.0344827586206897,1.317829457364341,0.75,2.905250157024783,2.6332342388961454,1.6666666666666667,3.2273938600064627,1.8506620069015887,2.1039835999283043,1.8405447580559222,20.807320230737634
16417,Sergio Alcántara,CHC,75,269,237,54,9,1,5,28,22,28,68,2,4,1,,0.228,0.313,0.336,0.649,0.289,80,,0.6,,601.0,,3.35,0.57,1.12,16417,3,0.2869198312236287,0.10408921933085502,0,0,80,-0.1333818851617763,-0.07703266307895196,-0.004909332719386983,-0.08194199579833894,0.3409090909090909,0.0,0.23255813953488372,0.5,4.005133318445378,3.9956759137705244,1.1111111111111112,3.0709977754078577,2.2531464099497884,1.7496983529191097,2.234183558386229,19.493413670433974
15117,Hunter Dozier,KCR,123,496,444,105,23,4,17,57,56,45,135,5,5,2,,0.237,0.311,0.423,0.734,0.316,98,,0.6,,403.3,,3.81,-0.11,0.33,15117,3,0.30405405405405406,0.0907258064516129,0,0,187,-0.16420701827602469,-0.13435044069715074,-0.0015149758323571016,-0.13586541652950784,3.6363636363636362,3.9080459770114944,4.186046511627907,3.5,3.513589282649538,3.1895098790843406,1.1111111111111112,2.7723027862785643,1.9611074036898095,3.0799154642981446,1.9623665253051985,32.820358577419746
4892,Mike Moustakas,CIN,119,461,410,99,21,1,22,55,64,40,93,5,1,1,,0.241,0.313,0.453,0.767,0.325,97,,0.6,,362.8,,4.15,-0.55,0.46,4892,0,0.22682926829268293,0.08676789587852494,0,0,188,-0.11222016428026338,-0.12674705127287966,0.0016272866012747578,-0.1251197646716049,3.409090909090909,4.827586206896552,3.7209302325581395,4.75,5.7290024491696325,2.9507435473708963,0.2777777777777778,3.276054472656601,1.9998473266935013,4.311339087910717,2.01653317806817,37.2689051881929
19892,Pavin Smith,ARI,122,499,445,117,24,3,11,58,53,42,89,3,2,1,,0.264,0.327,0.409,0.735,0.317,95,,0.6,,421.5,,3.22,0.51,0.56,19892,1,0.2,0.0841683366733467,0,0,180,0.06694818134565517,-0.028662242769422752,-0.002978491735528166,-0.03164073450495092,3.75,3.5632183908045976,5.116279069767442,2.0,6.498676507021685,2.7939216070994997,0.5555555555555556,5.012192540599285,2.499597861254615,2.506377099899176,2.487742019989895,36.78356065199175
19293,Nick Senzel,CIN,80,307,277,72,17,2,7,40,32,26,59,2,7,3,,0.261,0.325,0.415,0.74,0.32,94,,0.6,,485.4,,5.12,0.0,1.17,19293,4,0.21299638989169675,0.08469055374592833,0,0,114,0.026222300718381497,-0.012205204822879345,-0.001519530937745539,-0.013724735760624884,1.7045454545454546,1.1494252873563218,1.627906976744186,1.0,6.125838007057908,2.8254250613781977,1.3888888888888888,4.617559484963865,2.583447884887864,3.0781303605705466,2.5780529379052215,28.679220344298457
17766,DJ Stewart,BAL,81,316,268,59,12,1,14,38,37,40,85,4,1,0,,0.219,0.33,0.425,0.754,0.328,106,,0.5,,600.3,,4.07,-0.41,0.62,17766,1,0.31716417910447764,0.12658227848101267,0,0,115,-0.19194368573207665,-0.011301786093864674,-0.0005137625011465419,-0.011815548595011216,1.4772727272727273,1.7241379310344827,0.6201550387596899,2.75,3.137487965370628,5.352600261383195,0.5555555555555556,2.503534974196067,2.588050881005675,3.4722817208948293,2.5876767633954594,26.768753818868312
10762,Corey Dickerson,,92,356,330,88,18,3,10,43,40,22,66,2,5,2,,0.266,0.315,0.426,0.741,0.317,97,,0.5,,593.3,,3.06,-1.24,0.96,10762,3,0.2,0.06179775280898876,0,0,142,0.0756818986610952,-0.08535436441004518,-0.0005450842106619058,-0.08589944862070709,2.0454545454545454,2.0689655172413794,2.868217054263566,1.75,6.498676507021685,1.4443857474720792,1.1111111111111112,5.096822105341954,2.2107466260064346,3.460007032244916,2.214234840924533,30.768621087082202
17954,Sam Hilliard,COL,105,386,350,80,15,3,18,48,49,33,129,2,9,2,,0.229,0.298,0.445,0.743,0.317,84,,0.5,,444.1,,1.83,1.32,0.76,17954,7,0.36857142857142855,0.08549222797927461,0,0,155,-0.1874369029842171,-0.2073626205943646,0.0003053497281956252,-0.20705727086616899,2.6136363636363638,3.103448275862069,2.248062015503876,3.75,1.6627244396343777,2.873787148492242,2.2222222222222223,2.5472056185008523,1.5891040681088582,3.7932842376820948,1.6035028189056757,28.006977208548633
17696,Kevin Newman,PIT,115,452,419,109,20,3,5,44,39,24,44,3,6,2,,0.26,0.303,0.357,0.66,0.287,79,,0.5,,592.1,,3.81,-0.99,1.03,17696,4,0.10501193317422435,0.05309734513274336,0,0,150,0.040335892400694684,-0.21631848126064113,-0.006672671169150879,-0.222991152429792,2.159090909090909,1.9540229885057472,4.496124031007752,0.5,9.223680038379849,0.9195218358431082,1.3888888888888888,4.754319936200171,1.543473187815415,1.058662301880595,1.5231833519029996,29.520967469515437
18365,Lewin Díaz,MIA,80,311,287,68,13,1,15,37,41,20,72,3,1,0,,0.235,0.29,0.447,0.737,0.313,99,,0.5,,572.0,,4.38,1.02,0.7,18365,1,0.2508710801393728,0.06430868167202572,0,0,128,-0.10692001866651757,-0.19940061704091794,0.0004363839591345342,-0.1989642330817834,1.3636363636363635,2.1839080459770117,1.317829457364341,3.0,5.039294527198313,1.5958609419591023,0.5555555555555556,3.327412788956935,1.6296711609413046,3.844635342463492,1.644298181835847,25.502102365888263
10243,Randal Grichuk,TOR,128,514,478,116,25,2,23,63,72,29,115,4,1,1,,0.243,0.29,0.448,0.738,0.313,94,,0.5,,405.1,,1.61,-0.33,0.54,10243,0,0.2405857740585774,0.05642023346303502,0,0,214,-0.11774319673636402,-0.3423328000481285,0.0008590707578128853,-0.3414737292903156,4.318181818181818,5.747126436781609,5.038759689922481,5.0,5.334357858076227,1.119979588151076,0.2777777777777778,3.2225363868361323,0.9014193964356637,4.010282394635416,0.9259366995702188,35.89635804636842
12649,Alex Dickerson,,81,280,253,64,13,2,12,35,37,22,63,5,1,0,,0.252,0.321,0.457,0.778,0.332,109,,0.5,,600.7,,1.72,-0.13,0.88,12649,1,0.2490118577075099,0.07857142857142857,0,0,117,-0.011962367898887827,-0.014933274542755504,0.0012389180606098837,-0.01369435648214562,1.1363636363636365,1.7241379310344827,1.0077519379844961,2.25,5.092631623759079,2.456280523059133,0.5555555555555556,4.247550728301953,2.5695481350526994,4.159141044066905,2.578206073689847,27.777167188867786
12976,Austin Hedges,CLE,95,347,313,61,11,0,12,33,37,21,98,3,1,1,,0.195,0.25,0.346,0.596,0.256,59,,0.5,,583.8,,2.37,-0.88,0.73,12976,0,0.31309904153354634,0.06051873198847262,0,0,108,-0.38187972072357135,-0.5192521683452356,-0.0059101019294504065,-0.525162270274686,0.9090909090909091,1.7241379310344827,0.7751937984496124,2.25,3.2541080273049605,1.367227079063486,0.2777777777777778,0.6630581886855514,0.0,1.3575061432977746,0.0,12.578099854704556
17278,Bobby Bradley,CLE,106,431,383,82,17,1,21,51,60,39,147,6,0,0,,0.213,0.294,0.43,0.723,0.31,95,,0.5,,442.2,,2.59,2.01,0.77,17278,0,0.3838120104438642,0.09048723897911833,0,0,164,-0.3141855266550253,-0.254679975749017,-0.0007865312267438251,-0.25546650697576084,2.9545454545454546,4.367816091954023,2.4031007751937983,4.5,1.225504893956975,3.1751179722380884,0.2777777777777778,1.319013719728314,1.3480180743311145,3.3653861768154765,1.3594816727208143,26.29576260926184
16725,Jose Trevino,TEX,80,294,275,65,13,0,6,27,30,12,55,1,1,1,,0.235,0.268,0.354,0.622,0.267,68,,0.5,,588.1,,1.68,1.6,0.95,16725,0,0.2,0.04081632653061224,0,0,96,-0.10589213339953218,-0.33523916125663966,-0.005006388810153195,-0.34024555006679286,0.22727272727272727,0.9195402298850575,1.0852713178294573,0.75,6.498676507021685,0.17865270623878562,0.2777777777777778,3.3373729788289603,0.9375620961270746,1.7116629674255879,0.9321277020716005,16.855917010478716
17273,Jorge Mateo,BAL,105,360,333,79,17,4,7,38,32,17,98,4,14,4,,0.238,0.282,0.377,0.659,0.284,77,,0.5,,452.7,,2.69,0.33,1.41,17273,10,0.29429429429429427,0.04722222222222222,0,0,125,-0.12087544593921695,-0.3248300737729304,-0.0042302725083168125,-0.3290603462812472,1.4772727272727273,1.1494252873563218,2.1705426356589146,1.0,3.793575818846061,0.565097065549145,3.0555555555555554,3.192184948023888,0.9905972920319918,2.015815777363715,0.9885100470001809,20.398577154658504
15170,Josh VanMeter,ARI,85,312,275,64,15,2,9,37,35,33,78,3,4,2,,0.233,0.32,0.403,0.723,0.315,94,,0.5,,591.3,,3.08,-1.76,0.81,15170,2,0.28363636363636363,0.10576923076923077,0,0,110,-0.12625212784057038,-0.0419550773840649,-0.002155989588408236,-0.044111066972473134,1.3636363636363635,1.4942528735632183,1.0077519379844961,1.5,4.099328948163883,4.0970248859037275,0.8333333333333334,3.1400849964640978,2.431869725717033,2.828708094151901,2.4248816018841004,25.220872760802155
19683,Mike Brosseau,MIL,75,282,251,59,12,1,10,34,33,22,78,5,3,1,,0.235,0.309,0.409,0.717,0.31,91,,0.5,,597.5,,3.72,-0.39,0.86,19683,2,0.3107569721115538,0.07801418439716312,0,0,103,-0.10382122090431545,-0.11815070056162558,-0.0014455340974746655,-0.11959623465910024,1.0227272727272727,1.264367816091954,0.6201550387596899,1.75,3.321296966493729,2.4226640112908435,0.8333333333333334,3.357440083906945,2.04364647284846,3.107129038786268,2.0443761731855994,21.787136207424094
18839,Josh Naylor,CLE,83,320,294,77,16,1,10,36,36,23,55,3,2,1,,0.261,0.319,0.424,0.743,0.32,102,,0.4,,586.8,,5.95,0.3,0.97,18839,1,0.1870748299319728,0.071875,0,0,125,0.039523838031341185,-0.035067829339352485,-0.0007952330019205811,-0.035863062341273066,1.25,1.6091954022988506,2.0155038759689923,1.75,6.869471863278177,2.0523093731163344,0.5555555555555556,4.746451143869982,2.4669608468041346,3.3619760314993714,2.466458121275711,29.14388221366711
3516,Eric Hosmer,SDP,133,541,490,130,23,1,16,60,68,42,104,4,4,2,,0.265,0.325,0.412,0.738,0.318,99,,0.4,,408.8,,1.8,-0.33,0.44,3516,2,0.21224489795918366,0.07763401109057301,0,0,203,0.09586482503735616,-0.024491144527061248,-0.002315043165697639,-0.026806187692758887,3.977272727272727,5.287356321839081,6.124031007751938,3.25,6.147396695831324,2.3997295401466228,0.8333333333333334,5.292394301322773,2.520849965511449,2.7663764663419737,2.512111990458438,41.11085234980966
15730,Tyler Wade,LAA,97,290,258,59,12,1,4,38,22,25,71,3,20,5,,0.229,0.303,0.328,0.631,0.28,75,,0.4,,468.3,,3.73,0.93,2.01,15730,15,0.2751937984496124,0.08620689655172414,0,0,85,-0.14018107601672103,-0.14756282207520344,-0.005748124623818185,-0.15331094669902162,1.4772727272727273,0.0,0.6201550387596899,0.25,4.3415280023863,2.9169005009249447,4.444444444444445,3.00511373750351,1.8937891843115822,1.4209835532396584,1.8744271441067453,22.244614332949602
12434,Kevin Pillar,,86,317,299,74,15,2,11,38,39,12,63,5,5,2,,0.247,0.287,0.42,0.707,0.302,89,,0.4,,594.1,,7.83,0.31,0.85,12434,3,0.21070234113712374,0.03785488958990536,0,0,126,-0.04715993221708903,-0.23486440825078447,-0.0010360464993020013,-0.23590045475008647,1.4772727272727273,1.9540229885057472,1.7829457364341086,2.0,6.191649336482952,0.0,1.1111111111111112,3.9064869589278937,1.4489800948617915,3.2676034461970365,1.458110175753026,24.598182575546396
19627,Brent Rooker,MIN,77,309,273,61,13,1,13,37,38,28,101,7,1,1,,0.223,0.311,0.425,0.736,0.318,101,,0.4,,600.0,,5.13,0.43,0.63,19627,0,0.36996336996337,0.09061488673139159,0,0,115,-0.17700934009588498,-0.09675632220526587,-0.0009598208254822937,-0.09771614303074816,1.3636363636363635,1.839080459770115,0.7751937984496124,2.5,1.6227926320375232,3.1828184962895896,0.2777777777777778,2.648248516581175,2.1526526704781026,3.297475583693484,2.154669279767431,21.814345578481177
19262,Garrett Hampson,COL,117,440,400,100,19,5,11,56,39,31,109,3,17,5,,0.25,0.307,0.402,0.709,0.306,77,,0.4,,280.1,,5.1,0.62,1.35,19262,12,0.2725,0.07045454545454545,0,0,162,-0.04190395091586141,-0.182452764626867,-0.0026610609835064913,-0.18511382561037348,3.522727272727273,1.9540229885057472,3.798449612403101,2.0,4.418807291598753,1.9666185231284685,3.611111111111111,3.957417323829004,1.716021926496261,2.6307752796046175,1.714115278281026,31.29006660768536
13185,Orlando Arcia,ATL,72,263,240,61,11,1,8,29,29,19,45,1,3,1,,0.252,0.308,0.401,0.709,0.305,87,,0.4,,600.2,,7.97,-1.16,1.14,13185,2,0.1875,0.07224334600760456,0,0,98,-0.00546116551912168,-0.09602619425924663,-0.0014849729389730948,-0.09751116719821973,0.45454545454545453,0.8045977011494253,0.7751937984496124,1.25,6.857274647611845,2.07453034638315,0.8333333333333334,4.310547263205934,2.156372735153646,3.0916733210876846,2.155702521388525,24.76377112230861
15653,Dominic Smith,NYM,107,402,363,94,20,1,14,46,54,29,91,6,1,1,,0.258,0.319,0.437,0.756,0.324,104,,0.4,,454.8,,2.35,-0.56,0.58,15653,0,0.25068870523415976,0.07213930348258707,0,0,158,0.026696031011275156,-0.050440986957356326,-0.00023560566973540586,-0.05067659262709173,2.3863636363636362,3.67816091954023,3.3333333333333335,2.75,5.04452647135029,2.068253839730993,0.2777777777777778,4.622149923037941,2.3886332866578677,3.5812888138743277,2.3917861179578694,32.522274119624264
