playerid,Name,Team,GS,G,IP,W,L,SV,HLD,H,ER,HR,K,BB,WHIP,K/9,BB/9,ERA,FIP,-1,WAR,RA9-WAR,-1.1,ADP,playerid,POS,QS,wERA,wWHIP,wK/9,wBB/9,wH/9,wK/BB,RAPP,rIP,rwERA,rwWHIP,rwK/9,rwBB/9,rwH/9,rwK/BB,rSV,rHLD,rQS,rRAPP,POINTS
17085,Pablo López,MIA,23,23,113.0,7,6,0,0,104,46,13,113,28,1.17,9.0,2.23,3.66,3.62,,2.1,2.1,,139.0,17085,SP,9.0,-0.14978067268826412,-0.03538254948502151,0.08047490770004095,-0.23311348278164745,-0.08532946258354612,1.4505164016121346,0,5.636070853462157,6.361921584762582,6.3507554401762505,4.516971381489921,8.154628480962423,5.398079367629891,5.898797740949206,0.0,,5.2631578947368425,0.0,47.58038274416927
14916,Jon Gray,TEX,28,28,145.0,10,9,0,0,135,67,19,154,58,1.33,9.56,3.6,4.16,4.07,,2.1,2.2,,244.4,14916,SP,11.0,-0.09768085924749059,-0.015065034231869445,0.19631905505179847,-0.047760820405494175,-0.08782448768133133,0.7048116500480233,0,7.353730542136339,5.603031761836306,4.837916358096965,5.393437971413151,5.824048106765909,5.42890132051539,4.618264720487051,0.0,,6.315789473684211,0.0,45.375120254935325
15890,Luis Severino,NYY,17,18,97.0,8,5,0,0,88,39,12,105,27,1.19,9.74,2.51,3.62,3.54,,2.1,2.1,,176.3,15890,SP,7.0,-0.1369758296688547,-0.028827278517513655,0.1634846951468062,-0.16966035054834522,-0.08978515610927917,1.2919223182988033,0,4.777241009125067,6.1754052729019815,5.862650965308093,5.14501610361817,7.356783859965728,5.453122171024645,5.626458105045482,0.0,,4.2105263157894735,0.0,44.60720380277864
16137,Carlos Rodón,,20,21,106.7,9,6,0,0,89,46,16,133,41,1.22,11.22,3.46,3.88,3.95,,2.0,2.0,,122.6,16137,SP,8.0,-0.11333000125484827,-0.026878380829549853,0.3770840498056591,-0.055506689987053714,-0.18639873747889546,1.1709500282828493,0,5.297906602254428,5.830978347871826,5.717536341172734,6.761089960324814,5.921442832023392,6.646624895994021,5.418723057627006,0.0,,4.7368421052631575,0.0,46.33114414253138
13781,Alex Wood,SFG,24,25,125.7,8,5,0,0,116,51,15,133,35,1.2,9.53,2.51,3.65,3.7,,2.0,2.3,,223.2,13781,SP,10.0,-0.1657849157838529,-0.0335796386417917,0.16911551561178506,-0.21249378593457652,-0.08972296184154926,1.5495763388936377,0,6.317767042404723,6.595040600105837,6.216510974199073,5.187618394059518,7.8953613079010445,5.452353862605054,6.068904637046902,0.0,,5.7894736842105265,0.0,49.523030502532684
13774,Zach Eflin,PHI,22,23,124.0,8,7,0,0,127,56,18,111,30,1.27,8.06,2.18,4.06,4.09,,2.0,2.0,,484.3,13774,SP,9.0,-0.10033022442021322,-0.02321186195377556,-0.05847717687892351,-0.2606110577279594,0.051704300143978865,1.2651202122774023,0,6.226516371443907,5.641622615315659,5.4445279057740095,3.465672178916943,8.500376460442848,3.7052514348529115,5.580433211538577,0.0,,5.2631578947368425,0.0,43.8275580730217
16269,John Means,BAL,27,27,147.0,11,10,0,0,139,71,29,132,34,1.18,8.08,2.08,4.35,4.73,,2.0,2.1,,221.3,16269,SP,12.0,-0.0653649902260689,-0.042587946269914356,-0.06355057639182093,-0.3177216150750798,-0.06556990135415042,1.586606507971736,0,7.461084272678475,5.132316369596864,6.887268184094738,3.4272872861792436,9.218471050541098,5.153982317948431,6.1324932814243756,0.0,,6.842105263157895,0.0,50.25500802562112
8779,Wade Miley,CHC,26,26,143.0,10,7,0,0,143,63,16,107,47,1.33,6.73,2.96,3.97,4.2,,2.0,2.5,,462.3,8779,SP,11.0,-0.1301535005038491,-0.015303267093320638,-0.29570658560704943,-0.15852601320740284,0.020796609367516594,0.11987901595353767,0,7.246376811594202,6.076030710306639,4.855655140568558,1.670815419635955,7.216783345520341,4.087065385244564,3.6138114819461675,0.0,,6.315789473684211,0.0,41.08232776850064
19680,Sixto Sánchez,MIA,18,18,99.0,7,6,0,0,96,40,9,81,24,1.21,7.36,2.18,3.64,3.59,,1.9,1.8,,392.3,19680,SP,8.0,-0.1371638167777891,-0.02597799207919893,-0.1353431536413684,-0.21376744713166684,-0.02003448158112553,0.8101596604855672,0,4.884594739667203,6.178143507348326,5.650493532363518,2.884110985932978,7.91137602142747,4.591466708742157,4.7991695701910535,0.0,,4.7368421052631575,0.0,41.636197170935866
23550,Aaron Ashby,MIL,19,38,112.7,10,6,1,0,94,46,12,136,52,1.3,10.86,4.15,3.67,3.68,,1.9,2.2,,268.9,23550,SP,8.0,-0.14805803909475057,-0.017233609429979868,0.3443299888165684,0.04022659493509123,-0.19532907980491054,0.5888684055207642,0,5.6199677938808374,6.336829573555392,4.999388136080265,6.513275627037217,4.717715234390465,6.756944664187195,4.419165609471249,0.30303030303030304,,4.7368421052631575,0.0,44.40315904689608
18498,Kenta Maeda,MIN,20,24,107.7,7,5,0,0,97,49,15,114,34,1.22,9.53,2.84,4.1,3.92,,1.9,1.8,,599.9,18498,SP,8.0,-0.0849441346054739,-0.02737249702848854,0.14922193466849376,-0.140181098790711,-0.10617137446568736,1.0930460875578643,0,5.351583467525496,5.417507667412652,5.754328157865325,5.037105317228938,6.986118746707665,5.655547088754346,5.284945489074269,0.0,,4.7368421052631575,0.0,44.22397803983184
12049,Kyle Hendricks,CHC,28,28,158.7,10,9,0,0,166,74,24,121,33,1.25,6.86,1.87,4.2,4.41,,1.9,2.3,,280.9,12049,SP,13.0,-0.09791108090690992,-0.030780310187833226,-0.298274766945387,-0.3780803277989913,0.10105753610849078,1.3488248200047148,0,8.089103596349972,5.606385187939244,6.0080734051381635,1.651384786398332,9.977407175238554,3.095572953063126,5.72417175408485,0.0,,7.368421052631579,0.0,47.52051991084382
7882,Josh Lindblom,MIL,20,26,118.7,6,5,0,0,118,56,17,111,33,1.27,8.42,2.5,4.25,4.17,,1.9,1.6,,999.0,7882,SP,9.0,-0.06979769927566959,-0.021479508810886783,-0.002842202558673068,-0.20287852719034594,0.009562947892363893,1.0737866360606012,0,5.942028985507246,5.196883544862458,5.315537155385945,3.886601482102811,7.774461327103099,4.225838892984489,5.251872931139637,0.0,,5.2631578947368425,0.0,42.85638221382253
18413,José Urquidy,HOU,25,26,125.7,7,6,0,0,120,60,21,114,29,1.19,8.16,2.08,4.3,4.29,,1.9,1.6,,209.5,18413,SP,10.0,-0.0654418186986917,-0.0360572459772277,-0.04271991156800037,-0.27938918399135065,-0.045126029803700174,1.4132198846408834,0,6.317767042404723,5.133435458939682,6.400993237920391,3.584890256906197,8.736488162171899,4.9014317338743405,5.834751720818935,0.0,,5.7894736842105265,0.0,46.69923129724669
22267,Tarik Skubal,DET,29,31,148.3,10,10,0,0,139,70,25,160,49,1.27,9.71,2.97,4.25,4.34,,1.8,2.2,,200.4,22267,SP,11.0,-0.08348732953592952,-0.026664862242684606,0.22697432470301082,-0.16062328227552397,-0.07936047790863798,1.3946924740835063,0,7.530864197530864,5.396287734590408,5.701637779811498,5.625373034759859,7.243153908893491,5.3243423280355415,5.802936232245719,0.0,,6.315789473684211,0.0,48.94038468955159
21483,Shane McClanahan,TBR,25,26,126.0,10,7,0,0,115,54,18,143,42,1.25,10.21,3.0,3.86,3.85,,1.8,2.1,,110.0,21483,SP,10.0,-0.13403795892586512,-0.02666346705628997,0.27736119312079666,-0.13584179953284586,-0.10412940397376635,1.3768354990714893,0,6.333870101986044,6.132612025466227,5.701533894445679,6.006595632090989,6.931557427984211,5.630321884265848,5.772272023521699,0.0,,5.7894736842105265,0.0,48.298236673971225
10021,Mike Minor,KCR,27,27,153.0,10,9,0,0,151,77,24,137,42,1.26,8.06,2.47,4.53,4.34,,1.8,1.9,,497.7,10021,SP,12.0,-0.03405379354080573,-0.028502865644559616,-0.06998588854363152,-0.2570796357199299,0.0005538449188908778,1.2162298571145267,0,7.7831454643048845,4.67623511059003,5.838495232344716,3.3785982826712617,8.455973198469644,4.337131620113961,5.496478115320041,0.0,,6.842105263157895,0.0,46.80816228697244
20633,Yusei Kikuchi,SEA,28,28,149.0,8,8,0,0,144,71,21,147,51,1.31,8.88,3.08,4.29,4.16,,1.8,1.8,,344.0,20633,SP,11.0,-0.07655055448303139,-0.019408209930108056,0.07877996701875778,-0.14208784022436277,-0.03258604914661123,0.9341296496103153,0,7.568438003220612,5.295246144536394,5.161308557131393,4.50414760995716,7.010093660836052,4.746520789955997,5.012052301979476,0.0,,6.315789473684211,0.0,45.6135965413013
22264,Shane Baz,TBR,20,20,85.0,6,4,0,0,73,33,10,98,27,1.18,10.38,2.86,3.49,3.49,,1.8,1.9,,134.8,22264,SP,6.0,-0.13582730650570496,-0.02666654021938908,0.21627496917795508,-0.11152621557794101,-0.1284726463965612,1.0957995053850036,0,4.133118625872249,6.158675797643874,5.701762721700588,5.544422655601324,6.625819047828525,5.931042815570986,5.289673690737709,0.0,,3.6842105263157894,0.0,43.06872588127104
19291,Zac Gallen,ARI,25,25,135.7,9,7,0,0,121,61,20,149,49,1.25,9.88,3.25,4.05,4.13,,1.8,2.3,,134.4,19291,SP,10.0,-0.11126609011523858,-0.027256700649200383,0.23974745132237896,-0.1032300086801699,-0.14208029716263404,1.1062538724850777,0,6.854535695115405,5.800915262117123,5.745705977152395,5.722013382905727,6.521504511806481,6.099143076833499,5.307626053588554,0.0,,5.7894736842105265,0.0,47.84091764372971
25377,Brady Singer,KCR,29,29,139.3,9,8,0,0,142,66,17,133,53,1.4,8.59,3.42,4.26,4.18,,1.8,2.1,,463.2,25377,SP,10.0,-0.07661419247263535,-0.002894220845077955,0.02616600048360951,-0.07594985977823626,0.04990187217253317,0.45295280983170105,0,7.04777241009125,5.296173100305954,3.9316794525100276,4.1060749849209435,6.1784903957913615,3.7275174834248164,4.185769740783846,0.0,,5.7894736842105265,0.0,40.262951252038725
16401,Yonny Chirinos,TBR,19,27,131.7,7,6,0,0,123,58,17,112,32,1.18,7.66,2.19,3.96,3.99,,1.8,1.9,,601.0,16401,SP,11.0,-0.1218457506396573,-0.038866727722625116,-0.1269462837875066,-0.2727765665037187,-0.07702398299990887,1.1647616193590635,0,6.639828234031132,5.955019397463467,6.610186819510844,2.947640961810795,8.653342679710642,5.295478756259056,5.408096248619275,0.0,,6.315789473684211,0.0,47.82538257108942
19312,Cal Quantrill,CLE,28,28,154.0,11,9,0,0,155,73,22,131,46,1.31,7.66,2.69,4.27,4.4,,1.8,2.3,,267.2,19312,SP,12.0,-0.08273698458533851,-0.020589745038537943,-0.14465539282861506,-0.21833304619482485,0.033025340847981366,0.8127235367939663,0,7.836822329575952,5.385358153290948,5.24928548081571,2.8136554065051085,7.968782780179348,3.935999415657773,4.803572288916394,0.0,,6.842105263157895,0.0,44.83558111809913
20492,Casey Mize,DET,30,30,148.0,8,8,0,0,142,69,20,121,44,1.26,7.36,2.68,4.2,4.37,,1.8,2.3,,281.8,20492,SP,12.0,-0.09266353797258942,-0.028573103886362583,-0.1930154823434047,-0.2135245966433134,-0.04363333833395133,0.6673624656087207,0,7.514761137949543,5.529949080682323,5.8437251610998855,2.447767239391185,7.908322477039357,4.882991973010202,4.5539565379747105,0.0,,6.842105263157895,0.0,45.5235788703051
13361,Steven Matz,STL,28,29,144.7,10,9,0,0,144,66,20,130,46,1.31,8.09,2.86,4.11,4.25,,1.7,1.8,,253.4,13361,SP,11.0,-0.10689887145472865,-0.018187001768028566,-0.06196666258678252,-0.17708236135687205,0.013399345444613964,0.786270632444448,0,7.3376274825550185,5.737302024812112,5.070377583932716,3.4392710381699167,7.450106461894819,4.178446478090363,4.758147048651215,0.0,,6.315789473684211,0.0,44.28706759179037
17295,Framber Valdez,HOU,22,24,132.7,10,7,0,0,121,59,14,125,57,1.34,8.48,3.87,4.0,4.15,,1.7,2.2,,150.8,17295,SP,10.0,-0.11642774486848184,-0.012311570374631042,0.006515100469195678,-0.0008760741475811185,-0.10992805922410076,0.0195276234643198,0,6.6935050993022,5.8761003156326845,4.632893859901631,3.957398010569728,5.234530437706878,5.701954782501504,3.4414868836889263,0.0,,5.7894736842105265,0.0,41.32734307351408
2233,Adam Wainwright,STL,27,27,162.3,11,10,0,0,156,74,22,131,47,1.25,7.26,2.61,4.1,4.32,,1.7,2.1,,201.3,2233,SP,13.0,-0.11758890498464358,-0.031953354623292185,-0.22643245396124578,-0.24371466027425737,-0.0438655313353743,0.7528881724897172,0,8.282340311325818,5.893013861704107,6.095418114610087,2.194937382820911,8.287925170046448,4.885860337643709,4.700822293529799,0.0,,7.368421052631579,0.0,47.70873852431245
19320,Joey Lucchesi,NYM,20,21,101.0,7,6,0,0,92,44,13,103,34,1.25,9.18,3.03,3.92,3.9,,1.7,1.4,,999.0,19320,SP,7.0,-0.1028473917931838,-0.02186536451820298,0.0964094107027541,-0.10813412980309395,-0.08865415086073336,0.7914258306382731,0,4.99194847020934,5.678287865645604,5.344267912410022,4.637530424205319,6.583167766573086,5.43915045165602,4.766999615971422,0.0,,4.2105263157894735,0.0,41.65187882246028
15423,Andrew Heaney,LAD,22,27,128.0,9,7,0,0,121,60,24,145,33,1.2,10.2,2.32,4.22,4.26,,1.7,1.5,,297.2,15423,SP,10.0,-0.07863868829028575,-0.03380386941789637,0.2780134501267131,-0.2451577261484698,-0.05907709861259902,2.008916461470578,0,6.44122383252818,5.3256620594999875,6.2332071635347,6.011530551004011,8.30606993776652,5.073774363177724,6.857688929153342,0.0,,5.7894736842105265,0.0,50.03863052087499
17277,Ranger Suárez,PHI,12,39,102.0,7,5,0,0,92,43,10,95,34,1.24,8.38,3.0,3.79,3.73,,1.7,1.6,,178.1,17277,SP,8.0,-0.12021429037000242,-0.023645747922728777,-0.0064009405392744245,-0.11295205564942523,-0.09985967565513576,0.5720656437876639,0,5.045625335480407,5.9312554237871105,5.476834988742555,3.859676384775133,6.64374722239448,5.577576376740679,4.390311708260265,0.0,,4.7368421052631575,0.0,41.661869545443786
15467,Marco Gonzales,SEA,25,25,144.0,9,9,0,0,142,70,22,110,38,1.25,6.88,2.38,4.38,4.52,,1.7,1.5,,320.6,15467,SP,11.0,-0.059387103878880465,-0.02911444403649255,-0.27288843335374546,-0.26115651345288626,-0.0008734828755476709,0.7354862770657333,0,7.300053676865271,5.045242024951689,5.884033265984327,1.8434555447609213,8.50723489123748,4.354763919713432,4.670939552857569,0.0,,6.315789473684211,0.0,43.921512350054904
20099,Chris Paddack,SDP,24,25,126.7,9,7,0,0,119,57,21,126,28,1.16,8.95,1.99,4.05,4.12,,1.7,1.7,,410.8,20099,SP,10.0,-0.10459513217684124,-0.04024020247239046,0.08049259080677684,-0.2949834206585634,-0.06717840159295274,1.8136141375103492,0,6.371443907675792,5.7037455842568745,6.712455539568614,4.517105170314081,8.932566391970541,5.173852706675458,6.522313468182354,0.0,,5.7894736842105265,0.0,49.72295645285424
19409,Dane Dunning,TEX,23,25,109.7,7,6,0,0,111,52,13,101,38,1.36,8.29,3.12,4.27,4.07,,1.6,1.5,,445.8,19409,SP,7.0,-0.06251172225725965,-0.008135312943192474,-0.020407160584183348,-0.10414341561097884,0.030925599122245573,0.4916772882665099,0,5.458937198067632,5.090755452568391,4.321930369514973,3.7537065606527285,6.532989473712657,3.961938289218522,4.252267873230955,0.0,,4.2105263157894735,0.0,37.583051532755334
16256,Kyle Freeland,COL,25,25,131.7,9,8,0,0,144,71,19,105,48,1.46,7.18,3.28,4.85,4.64,,1.6,1.7,,559.6,16256,SP,8.0,0.022024913445281014,0.006630832714492163,-0.20441510291016562,-0.09570497993764121,0.15538247436806818,0.009646384857294077,0,6.639828234031132,3.859388423356018,3.2224454194960472,2.3615187167599196,6.426886586831596,2.42447722379344,3.4245187038659837,0.0,,4.7368421052631575,0.0,33.09590541339729
13896,Chris Flexen,SEA,28,31,158.3,9,9,0,0,164,76,23,121,42,1.3,6.88,2.39,4.32,4.42,,1.6,1.8,,391.2,13896,SP,12.0,-0.07428134393459762,-0.021785127710663765,-0.29438809985542247,-0.27996287869183345,0.08389672929585756,0.7879481452292891,0,8.067632850241546,5.262192652065812,5.338293491977495,1.680790966411589,8.74370166314127,3.307566643838282,4.761027693448946,0.0,,6.842105263157895,0.0,44.00331122428283
22250,Logan Gilbert,SEA,26,26,125.0,7,6,0,0,117,58,21,131,35,1.22,9.43,2.52,4.18,4.24,,1.6,1.7,,163.3,22250,SP,10.0,-0.08372825963201325,-0.031139198512304844,0.15428584595859574,-0.2093079888467374,-0.0709447977640072,1.4949028641758457,0,6.280193236714975,5.399797140591688,6.034796174955126,5.075418422910768,7.855303851623333,5.220380369036615,5.975018699519098,0.0,,5.7894736842105265,0.0,47.63038157956213
15454,Nick Pivetta,BOS,27,32,143.7,9,8,0,0,137,78,23,148,58,1.36,9.27,3.63,4.89,4.51,,1.6,1.4,,368.7,15454,SP,10.0,0.029552039232700444,-0.010433212294878924,0.14451707565603955,-0.041718902801679836,-0.05218000785223298,0.5515015537034738,0,7.28395061728395,3.749747739854296,4.493031604218198,5.001508769375778,5.748078469160242,4.988572091404299,4.354998809511356,0.0,,5.7894736842105265,0.0,41.409361785018646
16207,Spencer Turnbull,DET,18,18,98.3,7,6,0,0,92,44,11,96,37,1.31,8.79,3.39,4.03,4.08,,1.6,1.7,,597.5,16207,SP,7.0,-0.08689490832560165,-0.013188531523278701,0.045242646056925184,-0.060441097916951625,-0.05825568579255769,0.4164914941432998,0,4.847020933977455,5.445922784958512,4.698192253066784,4.2504072008769915,5.983486905910833,5.063627151728295,4.123157938176233,0.0,,4.2105263157894735,0.0,38.62234148448457
18000,Triston McKenzie,CLE,27,29,129.0,8,7,0,0,109,65,23,151,54,1.26,10.53,3.77,4.53,4.5,,1.6,1.4,,236.6,18000,SP,9.0,-0.028833897211556492,-0.024406376362408277,0.33385757120310733,-0.016465466732767386,-0.2031919205289071,0.8605667874811194,0,6.494900697799248,4.60020170587351,5.533471266168733,6.434042240079383,5.4305477591681,6.854077196664056,4.885729284942831,0.0,,5.2631578947368425,0.0,45.496128045432705
21032,Emmanuel Clase,CLE,0,71,69.7,7,3,31,0,54,19,4,82,20,1.06,10.59,2.58,2.45,2.47,,1.6,1.9,,57.3,21032,RP,0.0,-0.21038491830335893,-0.03296313615017188,0.2012676073761296,-0.11857402638211362,-0.1780941989694348,1.098675598264947,71,3.3118625872249057,7.244687609936606,6.170606292848974,5.430878281346057,6.7144365477375425,6.544035910054913,5.294612551452971,9.393939393939394,,0.5263157894736842,9.726027397260275,60.35740236127532
21390,Joe Ryan,MIN,20,21,96.3,6,5,0,0,85,44,15,101,25,1.14,9.44,2.34,4.11,4.0,,1.5,1.6,,227.8,21390,SP,7.0,-0.07500685238289084,-0.03400627907136489,0.12496148932566509,-0.18945974901429696,-0.11659676262798702,1.310070253376593,0,4.739667203435319,5.272760462994399,6.248278555412197,4.853552929941887,7.60573679592086,5.784335702158146,5.657621953836267,0.0,,4.2105263157894735,0.0,44.37247991948855
19447,Patrick Sandoval,LAA,18,22,100.3,6,5,0,0,89,46,15,116,42,1.31,10.41,3.77,4.13,4.18,,1.5,1.6,,206.5,19447,SP,7.0,-0.0756992470643365,-0.014221137506076786,0.25371785455435436,-0.012662666318360605,-0.11532757123633197,0.6541101102651496,0,4.954374664519592,5.2828459362906655,4.775079936806728,5.827712220184072,5.382732249538047,5.768656919082578,4.531199436614224,0.0,,4.2105263157894735,0.0,40.733127678825376
21052,Luis Gil,NYY,24,27,108.0,4,4,0,0,94,54,16,127,57,1.4,10.58,4.75,4.5,4.47,,1.5,1.2,,485.8,21052,SP,7.0,-0.0297057547270686,-0.002568947502437524,0.2941405378605386,0.12057784411134348,-0.1436983716332827,0.07077648832749928,0,5.367686527106817,4.6129012483836975,3.9074596491052453,6.133546672789937,3.7073977025477713,6.119131739530252,3.5294920406640617,0.0,,4.2105263157894735,0.0,37.58814189591725
10123,Kyle Gibson,PHI,26,27,149.7,9,8,0,0,147,77,22,131,57,1.36,7.88,3.43,4.63,4.61,,1.5,1.4,,383.9,10123,SP,11.0,-0.015488848904940289,-0.009757707911689284,-0.10164676256192584,-0.08027432546330082,-0.007545045741903733,0.17327421805385423,0,7.606011808910359,4.405816722943325,4.4427336510348425,3.1390549054772268,6.2328652006918945,4.437180163350422,3.7055023546143255,0.0,,6.315789473684211,0.0,40.28495428070661
sa3005315,Hunter Greene,CIN,22,22,106.7,11,9,0,0,102,53,17,114,40,1.33,9.62,3.38,4.47,4.37,,1.5,1.4,,435.4,sa3005315,SP,7.0,-0.033404133483949106,-0.011654406016045282,0.16014240871321783,-0.06692467109718231,-0.03796498304722573,0.7214825011985306,0,5.297906602254428,4.666772113067578,4.583961502148688,5.119728659582703,6.065009815885804,4.812968717636614,4.646892103285212,0.0,,4.2105263157894735,0.0,39.4037658296505
12880,Tyler Anderson,,26,27,141.3,7,8,0,0,140,71,25,126,36,1.25,8.02,2.29,4.52,4.49,,1.5,1.3,,562.9,12880,SP,11.0,-0.033187811561507186,-0.02942205812808707,-0.07102241911912466,-0.27114725198360984,0.0063487288308247125,1.2947387943921074,0,7.155126140633387,4.6636211515846995,5.906938164253829,3.370755983861853,8.632856065732295,4.265545310593825,5.6312945911095085,0.0,,6.315789473684211,0.0,45.94192688145361
sa3008130,Grayson Rodriguez,BAL,24,24,98.0,6,6,0,0,92,50,15,101,37,1.32,9.28,3.4,4.59,4.38,,1.5,1.1,,471.4,sa3008130,SP,6.0,-0.015843115361536597,-0.01264833654674935,0.10624239690535675,-0.05896994898059443,-0.05486507994015222,0.5523498643633995,0,4.830917874396135,4.410976994943545,4.65796941763371,4.711925929569852,5.964989028434241,5.0217417639103905,4.3564555386114,0.0,,3.6842105263157894,0.0,37.63918707381506
17149,Domingo Germán,NYY,19,24,108.3,7,6,0,0,99,53,20,120,32,1.21,9.97,2.66,4.4,4.32,,1.5,1.3,,408.6,17149,SP,8.0,-0.042878443775926534,-0.028428022915258033,0.21105203026003083,-0.16581415403230326,-0.09003805220502104,1.3854666365935464,0,5.383789586688137,4.804775633329715,5.832922454153773,5.504906360929396,7.308422698055903,5.456246288515407,5.787093514973862,0.0,,4.7368421052631575,0.0,44.81499864190935
21224,Bailey Ober,MIN,22,22,100.3,4,3,0,0,99,47,17,98,23,1.22,8.79,2.06,4.22,4.23,,1.5,1.6,,265.8,21224,SP,7.0,-0.06418779929236873,-0.025732585278043896,0.04651179465894639,-0.23138017398573485,-0.00021309351666121135,1.3568178454904731,0,4.954374664519592,5.115169317424753,5.632220579437456,4.260009467135136,8.132834267648247,4.346605889670467,5.737897471999937,0.0,,4.2105263157894735,0.0,42.389637973625064
2429,Corey Kluber,TBR,18,18,93.7,6,4,0,0,87,39,12,93,28,1.23,8.94,2.69,3.75,3.87,,1.5,1.7,,334.9,2429,SP,7.0,-0.11750793519257441,-0.02291874525707116,0.06087387529871102,-0.14224342418183716,-0.06402528313180478,0.8919045002302681,0,4.600107353730542,5.891834449589021,5.4227024813134275,4.368671701096031,7.012049936581872,5.13490108701513,4.939542775975136,0.0,,4.2105263157894735,0.0,41.58033610109063
6397,Jake Odorizzi,HOU,25,26,118.0,9,7,0,0,111,55,19,115,38,1.26,8.77,2.9,4.19,4.36,,1.5,1.6,,502.6,6397,SP,9.0,-0.07699144677308412,-0.02275931092458583,0.049587385016412466,-0.14337338269409283,-0.06146041562717963,0.8709357152875254,0,5.904455179817498,5.301668214978316,5.410831025271498,4.283279112207699,7.026257766664047,5.103216345464723,4.903534930427912,0.0,,5.2631578947368425,0.0,43.19640046956854
